"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","sgd","systematic","genename"
"S000006482",15276.5668130335,-1.26416193674644,0.257793671452775,-4.90377412921878,9.40125875067456e-07,5.03603015460957e-06,"S000006482","S000006482","RDN18-1"
"S000006483",15112.3736269342,-1.24781953667697,0.25611569165684,-4.8720932661513,1.1042201652442e-06,5.86288325832042e-06,"S000006483","S000006483","RDN18-2"
"S000006484",36730.689686447,-1.54505338840134,0.293069600246651,-5.27196743401911,1.34969030712727e-07,8.11026480959412e-07,"S000006484","S000006484","RDN25-1"
"S000006485",36925.0224729672,-1.5394631583281,0.284786222360007,-5.40567990112253,6.45630107057238e-08,4.06625405292012e-07,"S000006485","S000006485","RDN25-2"
"S000144908",2292.91101848665,-1.10342817097748,0.269137026457605,-4.09987501720167,4.13373318861578e-05,0.000162039111514685,"S000144908","S000144908","RME2"
"S000006490",20.5826485742341,-3.88702813537118,1.48568892964639,-2.61631358880511,0.00888848833867435,0.0196683529170005,"S000006490","S000006490","RPR1"
"S000028470",42635.6639261714,-2.17194564425849,0.321570782305521,-6.75417595058417,1.43649338960993e-11,1.47344577493039e-10,"S000028470","S000028470","RUF5-1"
"S000028474",39008.6530791013,-2.11108811707452,0.377891016692851,-5.5864998738258,2.31691716633703e-08,1.5717867134117e-07,"S000028474","S000028474","RUF5-2"
"S000006491",56.1703821074049,-1.86806248310118,0.380545296393504,-4.9089096641192,9.15841499535716e-07,4.91031315111714e-06,"S000006491","S000006491","SCR1"
"S000007293",95.7861567407804,-1.30490269480626,0.443665606904417,-2.94118515048066,0.00326959038800323,0.00820600405425904,"S000007293","S000007293","SNR11"
"S000007294",48.2888056789615,-2.2448058483664,0.451775673493011,-4.96885064884116,6.73509184650873e-07,3.67651749844325e-06,"S000007294","S000007294","SNR17A"
"S000007295",95.8976069286628,-2.09404938458266,0.364105638127755,-5.75121383824305,8.86049571599178e-09,6.31349641490965e-08,"S000007295","S000007295","SNR19"
"S000007497",45.2160874879465,-1.48635737638504,0.589330665813242,-2.5221110364823,0.0116652879796546,0.0249642771000074,"S000007497","S000007497","SNR30"
"S000006501",15.0755193508396,-2.36898853059936,0.663354564268071,-3.5712251911815,0.000355315229705755,0.00113674441979721,"S000006501","S000006501","SNR37"
"S000028467",16.3617854893821,-2.04199329409701,0.522756438826305,-3.90620400330544,9.37573662091859e-05,0.000342336629439362,"S000028467","S000028467","SNR82"
"S000028466",49.1430173562831,-1.32245071721935,0.340121658333677,-3.88816967345829,0.000101003012047848,0.000366348876831382,"S000028466","S000028466","SNR84"
"S000119075",556.447093282269,-1.91824760353143,0.421629782695064,-4.5496017650128,5.37475363040455e-06,2.50475167249735e-05,"S000119075","S000119075","SNR86"
"S000029010",739.058501360815,-1.99438833528719,0.417192145537296,-4.78050307663065,1.74857082639188e-06,8.97406283778639e-06,"S000029010","S000029010","SRG1"
"S000000002",740.135619039793,1.11280306436416,0.131876465555235,8.43822329995705,3.22197644396237e-17,6.27816186702183e-16,"S000000002","S000000002","VPS8"
"S000002136",2783.07517104988,1.92253957690328,0.235930674276512,8.14874785908531,3.67711735742912e-16,6.36204701410366e-15,"S000002136","S000002136",NA
"S000000004",22569.2702888114,1.75943312485209,0.209105577645124,8.41408988065372,3.95957039103393e-17,7.56843597600486e-16,"S000000004","S000000004","SSA1"
"S000000005",195.791054525283,-2.03513290420965,0.262390523792071,-7.75612196202013,8.75658167720637e-15,1.32470799694622e-13,"S000000005","S000000005","ERP2"
"S000000008",213.191277914728,1.24803242585513,0.213765480858457,5.83832535001994,5.27281157027134e-09,3.89063706674066e-08,"S000000008","S000000008","MDM10"
"S000000010",730.509993036141,-1.21941898047434,0.291437716989661,-4.18414950909598,2.86235690836102e-05,0.000115511065316633,"S000000010","S000000010","CYS3"
"S000000023",256.262966550767,-1.54044548541687,0.591026455619483,-2.60639007064794,0.00915021904197898,0.0201291446297974,"S000000023","S000000023","MAK16"
"S000000029",549.298699714499,1.01860491748731,0.118097894940788,8.62508953269671,6.40425317685035e-18,1.329655461304e-16,"S000000029","S000000029","GIP4"
"S000000032",49.5329133198097,-1.19826787008633,0.358631969404219,-3.34121877666669,0.000834114687961986,0.00245824989535933,"S000000032","S000000032","MTW1"
"S000000034",384.367117688053,-1.16801334408885,0.402587248885933,-2.90126760676365,0.00371656336772782,0.00919368448524619,"S000000034","S000000034","RBG1"
"S000000035",173.457912245501,2.65119661376334,0.297988817503837,8.89696679214884,5.73936643077428e-19,1.26581411280923e-17,"S000000035","S000000035",NA
"S000000041",531.421867940136,1.00596174805113,0.201480054931644,4.99286020342021,5.94916198334434e-07,3.27421428717699e-06,"S000000041","S000000041","PTA1"
"S000000046",431.638860915258,1.153318975711,0.146438342759879,7.87579915188026,3.38571749386368e-15,5.45064305629765e-14,"S000000046","S000000046","GEM1"
"S000000055",133.026461192616,-1.18030821103475,0.512344238111281,-2.30374057759656,0.02123721056443,0.0421038013857205,"S000000055","S000000055","ECM1"
"S000000057",8105.76077857224,2.30866164854916,0.42935994893767,5.37698416971889,7.57438302302615e-08,4.71129753942567e-07,"S000000057","S000000057","BDH2"
"S000000058",9529.49367003914,-1.26529474451473,0.334725999828916,-3.78009101522272,0.000156771040539284,0.000545617592535854,"S000000058","S000000058","GDH3"
"S000001817",13.0313169191741,1.63221117538345,0.536333676753496,3.04327556916332,0.0023401792665471,0.00614488415345838,"S000001817","S000001817",NA
"S000000066",118.602476888505,-2.81128791399207,0.247870551204662,-11.3417584312823,8.14903581708922e-30,3.74544615684689e-28,"S000000066","S000000066","SEN34"
"S000000067",765.035016424993,-1.13562109903702,0.184742292688734,-6.14705535212986,7.8934589381136e-10,6.37939815656134e-09,"S000000067","S000000067",NA
"S000000068",361.241999231455,1.72205073309872,0.200846137555701,8.57397983379761,9.99689404436516e-18,2.05431054747859e-16,"S000000068","S000000068",NA
"S000000072",384.287420115065,1.07330295840568,0.220310617783814,4.87177136173659,1.10602119113418e-06,5.86727188706509e-06,"S000000072","S000000072","CDC15"
"S000000075",597.454800898985,1.13204589915519,0.235264504532877,4.81180066412012,1.49576500972415e-06,7.75710691089503e-06,"S000000075","S000000075","UIP3"
"S000000076",245.074087147375,2.73880837296204,0.313024128540369,8.74951201280586,2.14277318703665e-18,4.57504870891762e-17,"S000000076","S000000076",NA
"S000001821",16.4711797997401,1.45444162625452,0.38144900088839,3.81293861792046,0.000137324226795275,0.000483808759236014,"S000001821","S000001821",NA
"S000000087",22.185716735321,1.91320233217927,0.45349143781518,4.21882790421943,2.45575624092082e-05,9.97713112455078e-05,"S000000087","S000000087",NA
"S000000091",13.2638158342196,2.22174573406695,0.754301497863321,2.94543460454526,0.00322501313556625,0.00810087780110321,"S000000091","S000000091",NA
"S000000094",185.006221982746,-1.46217685161924,0.239716799737707,-6.09960108435921,1.06333498769325e-09,8.44635878746838e-09,"S000000094","S000000094","PHO11"
"S000000098",450.245246676024,-1.90838670016516,0.404981801039195,-4.7122776758565,2.44963272606728e-06,1.21392910647334e-05,"S000000098","S000000098","HTB2"
"S000000099",359.482776365649,-1.15334082908819,0.387790836052356,-2.97413121163203,0.00293819405403218,0.00750567093734738,"S000000099","S000000099","HTA2"
"S000000105",149.191595012858,-2.35474029965479,0.283888711616394,-8.29458940529008,1.08960902234808e-16,1.9940838673428e-15,"S000000105","S000000105","ALK2"
"S000000111",6286.17433137421,1.68081905479399,0.517311387072291,3.24914373972422,0.00115752971023997,0.00330620796269206,"S000000111","S000000111","ACH1"
"S000000123",3648.66502243682,-1.1611386863145,0.354526172720012,-3.27518467086918,0.00105592923056957,0.00304928052626351,"S000000123","S000000123","RPL19B"
"S000000124",54.9598364379894,-1.36936236487643,0.336775131479403,-4.0661029775596,4.78058183413678e-05,0.000184275820892046,"S000000124","S000000124",NA
"S000000127",64.9987754560866,-3.70706521520228,0.469412122658217,-7.89725070202633,2.85122519755828e-15,4.61484594475763e-14,"S000000127","S000000127","SHE1"
"S000000131",364.501948737866,-1.17462238860594,0.226716106424132,-5.18102752880073,2.20666918833999e-07,1.28868624471339e-06,"S000000131","S000000131","POL12"
"S000000133",447.015346688584,1.22327175084266,0.24159887770188,5.06323440935892,4.12202498672041e-07,2.32602740815779e-06,"S000000133","S000000133","APL3"
"S000000135",365.264951753711,-2.98438993475236,0.426923623910057,-6.9904539538461,2.73998215275373e-12,3.06643727541454e-11,"S000000135","S000000135","URA7"
"S000000139",698.997898500555,3.35060553759077,0.529239736206633,6.33097877647377,2.43610856186714e-10,2.12180862597369e-09,"S000000139","S000000139","ECM13"
"S000000143",2725.96473637382,1.04142876699304,0.281559055559454,3.69879336654164,0.000216626866608396,0.00072623071483806,"S000000143","S000000143","EDE1"
"S000000165",474.829590908761,3.36046975634973,0.244216273531936,13.7602204298244,4.42176631548032e-43,4.07436013696591e-41,"S000000165","S000000165","AST1"
"S000000166",14.6887346439607,3.07693847888016,0.534703914669196,5.7544715766365,8.69132264512955e-09,6.20764574689502e-08,"S000000166","S000000166",NA
"S000000167",55.8685019552293,-1.78218432281768,0.380165667976565,-4.68791496166229,2.76002654854922e-06,1.35658121214815e-05,"S000000167","S000000167",NA
"S000007587",46.7313578689356,-1.83739463707511,0.377542372759241,-4.86672429281686,1.1346314046378e-06,5.99790666139088e-06,"S000007587","S000007587","KTI11"
"S000000174",2156.27708007274,-2.05969676608439,0.299426598816002,-6.87880360071176,6.0357303712175e-12,6.52444031689418e-11,"S000000174","S000000174","ATG8"
"S000000177",112.837752977946,-2.5184589449982,0.334493330829049,-7.52917536130287,5.10617694391459e-14,7.06765319064593e-13,"S000000177","S000000177",NA
"S000000179",25.0618423318135,-1.37223985178855,0.523555850426388,-2.62099993853757,0.00876722777682215,0.0194357431679846,"S000000179","S000000179",NA
"S000000182",920.157695539591,-1.53554832958965,0.205214298269642,-7.48265760493947,7.28344654574815e-14,9.85474868583138e-13,"S000000182","S000000182",NA
"S000000183",1143.63449948438,-1.14212623858377,0.404271676899442,-2.82514532638869,0.00472591760382752,0.0113365537420898,"S000000183","S000000183","RPL23A"
"S000000195",6879.7028462173,1.51538465746592,0.214036356349942,7.08003389381346,1.44119208498076e-12,1.66553119840099e-11,"S000000195","S000000195","ATP1"
"S000000196",142.262875413962,2.3303623124414,0.325600399675338,7.1571236238194,8.23873965899447e-13,9.82286168055559e-12,"S000000196","S000000196",NA
"S000002149",305.940289588046,1.67823059075994,0.18011141963923,9.31773562232482,1.18849579604335e-20,2.93275950326927e-19,"S000002149","S000002149",NA
"S000000197",1895.52214811053,1.45138399191052,0.322931878238161,4.49439677441856,6.97674363341174e-06,3.17033761636016e-05,"S000000197","S000000197","ECM21"
"S000000199",572.739650630188,1.19987709645639,0.168301305318366,7.12933921805688,1.00851907286821e-12,1.18831572167114e-11,"S000000199","S000000199","RTG3"
"S000002151",34.7776207551106,20.0425756310358,3.45604039257542,5.79928859456998,6.65968359434814e-09,4.86625666523909e-08,"S000002151","S000002151",NA
"S000000205",1625.83974014285,1.47696912613249,0.259818094898712,5.68462764961875,1.31097972419209e-08,9.16772232213768e-08,"S000000205","S000000205","NTH2"
"S000000209",479.338581072278,1.33271312304119,0.374465665985561,3.55897280871827,0.000372308070674737,0.001185439922545,"S000000209","S000000209","RCR1"
"S000000210",3183.58598428171,2.37423277680858,0.25065702923961,9.47203748488932,2.74437508114781e-21,7.21566915440653e-20,"S000000210","S000000210","UGA2"
"S000000216",13.2821306268077,-1.26766026482357,0.549021269438053,-2.30894563724476,0.0209465980834152,0.0416510789498821,"S000000216","S000000216",NA
"S000002155",326.826132809453,1.68216074800221,0.237626005597888,7.07902632024533,1.45170814490823e-12,1.67447025679932e-11,"S000002155","S000002155",NA
"S000000220",384.852384305713,-1.24409447861745,0.342475323607719,-3.63265436327456,0.000280520659935112,0.000921951361064032,"S000000220","S000000220",NA
"S000000233",417.967300792665,-2.15998585904,0.235944840954593,-9.15462211549555,5.45483847412268e-20,1.27796040671956e-18,"S000000233","S000000233","CDS1"
"S000000234",166.201206143454,-1.6134474327786,0.418635759225213,-3.85406023547696,0.000116174993447017,0.000414862818410972,"S000000234","S000000234","RKM3"
"S000000237",733.040799430149,1.78697107974384,0.175840039167379,10.1624811289018,2.91560700048075e-24,9.97435781244011e-23,"S000000237","S000000237","EDS1"
"S000000250",3598.05406427862,-1.25866972565266,0.5053220734951,-2.49082672551186,0.0127446257083355,0.026924698733294,"S000000250","S000000250","ZTA1"
"S000000251",373.210822378746,2.59434853825237,0.245193940787748,10.5808019966454,3.65813442204405e-26,1.43023554254073e-24,"S000000251","S000000251","FMP23"
"S000000258",21273.2108649648,5.27758735969629,0.639438199211138,8.25347526345336,1.53853731220618e-16,2.74882289519092e-15,"S000000258","S000000258","YRO2"
"S000000263",1908.21359344964,1.15246404777814,0.206802045522457,5.57278843575557,2.50693945096564e-08,1.68651200382839e-07,"S000000263","S000000263","AKL1"
"S000000272",9612.51005967447,1.04553676873779,0.191404176895257,5.46245534291525,4.69593687437263e-08,3.03046472889577e-07,"S000000272","S000000272","BAP2"
"S000000273",1196.63858498324,-1.92743555565941,0.469585890168424,-4.1045431645489,4.051146290407e-05,0.000159320390689357,"S000000273","S000000273","TAT1"
"S000000274",182.937869036672,-1.75094866290125,0.168022139380506,-10.4209401770324,1.98976417395148e-25,7.13117267342968e-24,"S000000274","S000000274","ALG14"
"S000000280",236.508340999247,-1.03643671038762,0.211455483927853,-4.90144162324606,9.51359209511988e-07,5.09167448930816e-06,"S000000280","S000000280","ECM8"
"S000000282",2864.04966866941,-2.66334893597852,0.314604824904962,-8.46569640749497,2.54626629198482e-17,5.01015338040543e-16,"S000000282","S000000282","ECM33"
"S000000288",457.312742512659,-2.38657537753637,0.381561545204903,-6.25475865565737,3.98131107476318e-10,3.32014875085168e-09,"S000000288","S000000288","MIS1"
"S000007522",1741.84832679613,-2.0611409757862,0.259763257996198,-7.93469019323883,2.11021411010331e-15,3.45260846655761e-14,"S000007522","S000007522",NA
"S000000292",528.653428373233,-3.61691569949136,0.239292790423708,-15.1150216146797,1.28928778293526e-51,1.84828612882219e-49,"S000000292","S000000292","POL30"
"S000002157",607.176369043176,-1.08832998504193,0.304100422771162,-3.57885061495262,0.000345108652239518,0.00110703206986369,"S000002157","S000002157","NHP6B"
"S000000293",391.13525296008,-3.67731046332565,0.222354038587899,-16.5380871275337,1.95120475619383e-61,3.45535406971854e-59,"S000000293","S000000293",NA
"S000000296",237.984267884995,-1.93636416495182,0.348716482756769,-5.55283234576107,2.81077629548759e-08,1.87623991963756e-07,"S000000296","S000000296","PHO3"
"S000000297",2475.05250135048,-2.78855036736983,0.23366647830619,-11.9338913633807,7.8801773244108e-33,4.39319885835902e-31,"S000000297","S000000297","PHO5"
"S000000301",490.446311602999,1.82754333127849,0.184565035638986,9.90189352469348,4.08466942756711e-23,1.28092680330112e-21,"S000000301","S000000301","VPS15"
"S000000302",385.168340803216,1.07218970139337,0.182273097343069,5.88232557092792,4.04541584485194e-09,3.03330620197429e-08,"S000000302","S000000302","MMS4"
"S000000303",63.4962746489862,1.47410342976412,0.257306862730034,5.72897051452042,1.01041953835564e-08,7.14892601696747e-08,"S000000303","S000000303",NA
"S000000305",2658.99559797761,-1.105203178147,0.342749317186143,-3.22452335491239,0.0012618256374524,0.00357358991679251,"S000000305","S000000305","FES1"
"S000000310",1085.42716348009,-1.48686822960245,0.417704377773281,-3.55961849748552,0.000371393925896889,0.00118315493535723,"S000000310","S000000310","PHO88"
"S000000311",165.327660170808,1.37490447064325,0.178744911467063,7.69199223272215,1.44861414799004e-14,2.11701596724467e-13,"S000000311","S000000311","IML3"
"S000000312",1078.07727843979,1.87161595889601,0.3464644213812,5.40204374069554,6.58858782323847e-08,4.13658887212918e-07,"S000000312","S000000312","AIM3"
"S000000314",588.206084815861,1.31047797316626,0.22010633448696,5.95384033912887,2.61922336649182e-09,1.98869405922412e-08,"S000000314","S000000314","ALG1"
"S000000317",27.504517085864,1.74536415911065,0.485136337803806,3.59767764874477,0.000321071194002052,0.0010398362731214,"S000000317","S000000317",NA
"S000000321",7338.26167365168,1.24523047436922,0.395907918799215,3.14525276015189,0.00165943390958948,0.00453332648350193,"S000000321","S000000321","TKL2"
"S000000327",414.943599160815,1.06132615308671,0.136930921257965,7.75081437659555,9.13050737675346e-15,1.36753196307046e-13,"S000000327","S000000327","TFC1"
"S000000329",351.515606995715,1.01655513118398,0.21116152139678,4.81411160735975,1.47856161855984e-06,7.68112122980913e-06,"S000000329","S000000329","PTC4"
"S000028600",110.912325771254,-1.76877238243367,0.550744138190325,-3.21160455424116,0.00131995929760804,0.00371377333219532,"S000028600","S000028600","MEO1"
"S000000346",325.803212860876,-1.12070579101227,0.364092456503994,-3.07808022658108,0.0020833881887006,0.0055504780018435,"S000000346","S000000346","MAK5"
"S000000349",913.882284736701,1.34833799560094,0.219338006686583,6.14730668874737,7.88096579063361e-10,6.37786223459744e-09,"S000000349","S000000349","ADH5"
"S000000362",594.97354987771,-2.7488887389459,0.280145306461561,-9.81236763758908,9.96036348977849e-23,2.9542536242343e-21,"S000000362","S000000362","AMN1"
"S000000363",986.288500390643,1.37669671488144,0.147679615918319,9.32218509860481,1.13968570020735e-20,2.82388790162487e-19,"S000000363","S000000363","IFA38"
"S000000364",270.792872938275,-1.55004569904506,0.217806927514849,-7.11660421792314,1.10618540603148e-12,1.29327035528458e-11,"S000000364","S000000364","CDC28"
"S000000366",1902.94593894868,-3.10393692568055,0.281934153616503,-11.0094392107692,3.44139080609629e-28,1.48004386025041e-26,"S000000366","S000000366","TOS1"
"S000000373",10226.6023588712,2.44006275505029,0.246352314903223,9.90476893228642,3.96886428727014e-23,1.25112732322793e-21,"S000000373","S000000373","SSE2"
"S000000375",218.213916398854,-1.28165503139122,0.160102590518728,-8.00521107896315,1.19261925358106e-15,1.9973258899741e-14,"S000000375","S000000375","SEC66"
"S000000379",86.7563218125884,-1.57297221909344,0.381176093797683,-4.12662872800288,3.68119981925872e-05,0.000145723235448762,"S000000379","S000000379","SWD3"
"S000000384",57.60891273353,-1.00263569731461,0.319428081529227,-3.13884644241234,0.00169614305436003,0.00461476607785889,"S000000384","S000000384","DTR1"
"S000000387",912.721735061813,1.20045835331225,0.295060965376133,4.068509542704,4.73148236436489e-05,0.000182851446186399,"S000000387","S000000387","YPC1"
"S000000388",73.9835257552018,-1.21974757005623,0.258206907009475,-4.7239153444159,2.31346751110148e-06,1.15214126421357e-05,"S000000388","S000000388",NA
"S000000391",385.756420670266,-1.02503974776207,0.362614994417213,-2.82679912177788,0.00470158108391716,0.0112916712031373,"S000000391","S000000391","GDT1"
"S000000393",3101.4702685831,-1.46346694652752,0.443979651599522,-3.29624779256234,0.000979855489576841,0.0028528577866258,"S000000393","S000000393","RPS9B"
"S000000400",11032.9927548146,1.70776995126496,0.284383863645329,6.00515770963299,1.91146013845184e-09,1.47929325110778e-08,"S000000400","S000000400","PGI1"
"S000000410",80.3414203063591,-1.12812391960177,0.259016623631219,-4.35541126197353,1.32817315152943e-05,5.71209324668479e-05,"S000000410","S000000410",NA
"S000000414",142.970290926114,-2.06618549475492,0.364147446694268,-5.67403537636131,1.39472310041156e-08,9.73073903543222e-08,"S000000414","S000000414","ERV15"
"S000000416",7163.98449022644,-3.6658203048846,0.460981213968382,-7.95221192058389,1.83210497723225e-15,3.02222029257956e-14,"S000000416","S000000416","NGR1"
"S000000422",2778.8076121544,2.43692146642914,0.163118047351807,14.9396189201142,1.82013114042744e-50,2.43533546589192e-48,"S000000422","S000000422","PYC2"
"S000000436",11.2243999642543,-1.55324906188831,0.679762177631966,-2.28498894613295,0.0223134759245452,0.0439193980195117,"S000000436","S000000436",NA
"S000000437",102.165302060253,-1.33178922562494,0.351455054513083,-3.78935857806924,0.000151036766533828,0.000529024067073983,"S000000437","S000000437","PBP2"
"S000000443",190.947578284908,1.09995953287694,0.381639028312713,2.88219875661051,0.00394910544563927,0.00970512811763023,"S000000443","S000000443","ERT1"
"S000000444",503.919156384761,3.8257493558505,0.174028965888401,21.9834056722709,4.1512296905327e-107,4.16575899444956e-104,"S000000444","S000000444","THI2"
"S000000451",343.880913676355,-1.12975076895252,0.310875054083152,-3.63409914727457,0.000278953583885618,0.000917803021079402,"S000000451","S000000451","ENP1"
"S000000453",2252.50366859941,1.85840329872122,0.367677799857669,5.05443434289647,4.31668223268236e-07,2.42677345686092e-06,"S000000453","S000000453","ARO4"
"S000000456",122.457149580914,-1.7495570198199,0.255749696358066,-6.84089578495692,7.86994954385056e-12,8.38671968203968e-11,"S000000456","S000000456","DUT1"
"S000000460",1786.47973793084,1.43092515595141,0.335814175725189,4.2610623951813,2.03457415748423e-05,8.37904993311391e-05,"S000000460","S000000460","RIB5"
"S000000469",384.251531704307,-1.61680171277277,0.164136699588498,-9.85033643801909,6.83149115202483e-23,2.05662041131707e-21,"S000000469","S000000469","TSC10"
"S000000489",266.806853722446,2.97045631521844,0.253730635661613,11.707125186018,1.17185868603576e-31,6.13544447706199e-30,"S000000489","S000000489",NA
"S000000498",636.080344281551,1.41975674614698,0.339025928997813,4.18775269001958,2.81730268214515e-05,0.000113769144528477,"S000000498","S000000498","SUL1"
"S000000499",696.794509422479,1.33167363653645,0.156887149283045,8.48809888268123,2.10044816172958e-17,4.16013104663612e-16,"S000000499","S000000499","PCA1"
"S000000500",3673.36618895526,-5.56197530367721,0.594899955664526,-9.34942968261657,8.8121597296297e-21,2.24822092085171e-19,"S000000500","S000000500","PHO89"
"S000000506",668.029115351483,1.19881501213306,0.247539398349503,4.84292609631556,1.27940884827974e-06,6.70436960443196e-06,"S000000506","S000000506","COS2"
"S000000515",3092.89712671076,1.24346313539894,0.292863952486935,4.24587295513746,2.17743988717267e-05,8.90045184023534e-05,"S000000515","S000000515","ILV6"
"S000029705",585.934472564383,1.18146183552355,0.116900113829961,10.1065926868306,5.16494096687849e-24,1.71812760008704e-22,"S000029705","S000029705",NA
"S000000520",420.893794435397,1.59930563128482,0.139246794773742,11.4854035518985,1.56204363657348e-30,7.64639409415357e-29,"S000000520","S000000520","BUD3"
"S000000524",243.782132719794,2.37764063510514,0.333020556684779,7.13962122571221,9.35884495206183e-13,1.10924420189693e-11,"S000000524","S000000524",NA
"S000000527",48.2018494505243,-1.57209638105328,0.331081622462404,-4.74836497828206,2.05067721618555e-06,1.0358328455246e-05,"S000000527","S000000527",NA
"S000000529",265.025593672555,-1.1416364228252,0.297616095252228,-3.83593643299994,0.000125086761013598,0.000443811071339348,"S000000529","S000000529","KCC4"
"S000000530",2366.89770501126,2.92608412970814,0.396818441206352,7.37386125708439,1.65755692922213e-13,2.1602056863304e-12,"S000000530","S000000530","AGP1"
"S000000535",3407.81766094245,3.29348610034979,0.240786397094595,13.6780405375471,1.37344058440378e-42,1.21610084686694e-40,"S000000535","S000000535","HIS4"
"S000000537",398.337529544753,1.36894716250974,0.237843363749083,5.75566684279633,8.63004381218993e-09,6.17119878779045e-08,"S000000537","S000000537","STE50"
"S000000541",181.906550055992,-1.62456994884116,0.493581148017761,-3.29139383739734,0.000996922368587095,0.0028997437590642,"S000000541","S000000541","GFD2"
"S000000543",794.752795186869,1.29886965418552,0.144427895733,8.99320486249209,2.40124098338578e-19,5.41493331871377e-18,"S000000543","S000000543","ATG22"
"S000000551",38.7196922687213,1.88215007201954,0.438350991547891,4.29370551980127,1.75715505400403e-05,7.35732307382354e-05,"S000000551","S000000551",NA
"S000087203",165.793485513014,-4.07707228458627,0.293662515351914,-13.8835298052952,7.97193464916507e-44,7.74177718106821e-42,"S000087203","S000087203",NA
"S000000569",1665.11552095031,-3.064169668259,0.703591347386207,-4.3550417151123,1.33041580019659e-05,5.71765419913179e-05,"S000000569","S000000569","CHA1"
"S000000599",73.1620728788581,-2.19382812587262,0.407426325327501,-5.38460082104208,7.2605598030307e-08,4.53013788332102e-07,"S000000599","S000000599",NA
"S000000601",2070.0493060636,-1.37268624407124,0.30309561827334,-4.52888844745131,5.92947914795761e-06,2.73993813889891e-05,"S000000601","S000000601","SAT4"
"S000000603",21816.2599230973,-6.26655596780322,0.919839259435636,-6.81266417313829,9.58076198462882e-12,1.00673242424869e-10,"S000000603","S000000603","ADY2"
"S000000605",27202.2186352406,1.70896450287654,0.371137069285245,4.60467208561987,4.13116287914469e-06,1.96319902883427e-05,"S000000605","S000000605","PGK1"
"S000000606",14425.8154381616,1.43678787569783,0.381668285194729,3.76449375395383,0.000166886839445424,0.000575831323954669,"S000000606","S000000606",NA
"S000000607",706.833046112242,1.28885143506392,0.20441406915547,6.30510140710355,2.8800526759011e-10,2.46318141500007e-09,"S000000607","S000000607","POL4"
