"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","sgd","systematic","genename"
"S000000139",720.524447887066,1.47421903805274,0.561631811677177,2.62488521376727,0.00866781828789041,0.0307417188061582,"S000000139","S000000139","ECM13"
"S000000159",178.925226821718,-1.19924665051633,0.252560945176992,-4.74834559110442,2.05087376133086e-06,2.53573863933408e-05,"S000000159","S000000159","KIP1"
"S000000163",1366.39911412102,-1.47772809169949,0.324173526223636,-4.55844778231537,5.15330733983792e-06,5.5173199856407e-05,"S000000163","S000000163","UBP13"
"S000000165",462.992508403384,4.63333213034598,0.313122890133541,14.7971683844958,1.52780207800639e-49,1.55977679292467e-46,"S000000165","S000000165","AST1"
"S000000166",14.2941074367222,3.69089216303833,0.680927781465464,5.42038710051593,5.94701202355239e-08,1.15962677834426e-06,"S000000166","S000000166",NA
"S000000172",2416.53775730308,1.49962112720164,0.356975494859428,4.20090776200807,2.65846892304204e-05,0.000226850724280835,"S000000172","S000000172","ILS1"
"S000000173",287.825021310851,1.27768851570131,0.366093974372348,3.49005611985788,0.000482919123544255,0.0027776108783976,"S000000173","S000000173",NA
"S000000176",249.839748734487,-1.27803888699076,0.20490168905375,-6.23732724162905,4.45110235690374e-10,1.42644856473599e-08,"S000000176","S000000176","PET112"
"S000000177",108.524120181963,1.43517774091241,0.417081170403817,3.44100343710762,0.000579561170780151,0.00323504883068295,"S000000177","S000000177",NA
"S000000180",846.298157060979,-1.01065348093798,0.195496630136271,-5.1696721331386,2.34505048690114e-07,3.8045183438454e-06,"S000000180","S000000180","CDC27"
"S000000197",1827.50183865539,1.59883714322737,0.248371930295663,6.4372698691197,1.21641548918058e-10,4.44660526518107e-09,"S000000197","S000000197","ECM21"
"S000000208",535.4409221813,2.30347439408087,0.542160030372774,4.24869829023926,2.15016274203722e-05,0.000189005387896297,"S000000208","S000000208","GPI18"
"S000000209",478.321279392919,1.51571908610484,0.413593957080264,3.66475152781472,0.000247578822805504,0.00156369602932349,"S000000209","S000000209","RCR1"
"S000000210",3128.13823108519,2.06177000452508,0.306380023790912,6.72945311190434,1.70301953150211e-11,7.18031214270197e-10,"S000000210","S000000210","UGA2"
"S000000222",70.1154024963135,-2.47984926665172,0.404139364247307,-6.13612403550527,8.45591451780092e-10,2.55986149324176e-08,"S000000222","S000000222","GAL7"
"S000000223",262.491368469554,-1.7002113958956,0.28671930373179,-5.92988115472705,3.03154018447402e-09,8.12941911007264e-08,"S000000223","S000000223","GAL10"
"S000000224",219.586672916342,-1.71255908219722,0.364986406043692,-4.69211744284035,2.70391824726314e-06,3.19133802709596e-05,"S000000224","S000000224","GAL1"
"S000000225",371.181978723357,-1.01332624126192,0.309949943324073,-3.26932223440485,0.00107805453155381,0.00540653804192934,"S000000225","S000000225","FUR4"
"S000000230",3683.91374121375,-1.7065282240253,0.415699527535631,-4.10519644836265,4.03971433297969e-05,0.000325733517521191,"S000000230","S000000230","ETR1"
"S000000244",18.4224897188328,-2.28823771716919,0.529060487261137,-4.32509660476637,1.52465032101218e-05,0.000141047424195644,"S000000244","S000000244","FIG1"
"S000000245",647.930953400004,1.21220090110649,0.237485131628253,5.10432334350939,3.31980226465725e-07,5.17342982326338e-06,"S000000245","S000000245","FAT1"
"S000000251",370.185058884605,1.15073709229875,0.249005924564142,4.62132414846348,3.81298462016513e-06,4.26106248444255e-05,"S000000251","S000000251","FMP23"
"S000000254",917.386200249053,-2.72940996841562,0.222227360446548,-12.2820608719426,1.13080495965423e-34,4.48960980231608e-32,"S000000254","S000000254","REG2"
"S000000255",72.9902188218211,-2.65594720977596,0.291163991637354,-9.12182579597258,7.38691965634406e-20,8.72572253290295e-18,"S000000255","S000000255",NA
"S000000258",21188.255840435,2.69073916489314,0.794836818206833,3.38527242731847,0.000711076441404297,0.00382226986724017,"S000000258","S000000258","YRO2"
"S000028736",19.0323943075171,5.22566111449767,1.36788946370329,3.82023639567355,0.000133323828953695,0.000917917864756823,"S000028736","S000028736",NA
"S000000271",6300.84460960389,-5.72153999883249,1.1380301415032,-5.02758212649362,4.96702784323075e-07,7.27394763968208e-06,"S000000271","S000000271","TIP1"
"S000000273",1260.60842414952,-3.2370883673874,0.509420393759883,-6.35445382053788,2.09168470051004e-10,7.30964533603668e-09,"S000000273","S000000273","TAT1"
"S000000274",178.458790013761,-1.48571948698675,0.217990556598464,-6.81552224174292,9.39219407787339e-12,4.18201339423814e-10,"S000000274","S000000274","ALG14"
"S000000277",826.646151191248,1.15047244339223,0.214453525977233,5.36467021537508,8.10972516909636e-08,1.52717130226475e-06,"S000000277","S000000277","RDH54"
"S000000286",835.614678115741,1.8486843585679,0.517702645500147,3.57093859696604,0.00035570428378351,0.00214518199498637,"S000000286","S000000286","UBC4"
"S000000292",501.85720144241,-1.04045981380822,0.308018728072202,-3.37791088327698,0.000730387465437916,0.00390697157316771,"S000000292","S000000292","POL30"
"S000000293",371.322132900237,-1.04875098705405,0.31017991502605,-3.38110540447461,0.000721948430764467,0.00386761953557591,"S000000293","S000000293",NA
"S000000300",250.22477744808,1.62774752782235,0.238982979401255,6.81114417395118,9.68255329078645e-12,4.28460477353594e-10,"S000000300","S000000300",NA
"S000000309",874.506648463595,1.59945698763731,0.317823344306789,5.03253463374731,4.84037124868689e-07,7.12496665885496e-06,"S000000309","S000000309","VID24"
"S000000312",1049.67972332242,1.55057630744863,0.2735085681545,5.66920560445749,1.43461125618494e-08,3.27554292087082e-07,"S000000312","S000000312","AIM3"
"S000000318",1166.44625288417,1.21289754974698,0.267969414867622,4.52625367841385,6.00385047711298e-06,6.2912782162299e-05,"S000000318","S000000318","RAD16"
"S000000332",365.18441093343,-1.09587951908154,0.283626942090312,-3.86380613564065,0.000111633831397846,0.000787552987250453,"S000000332","S000000332","ATG14"
"S000000333",345.321691520205,-1.37228422016141,0.282646531565587,-4.85512492426597,1.20310873143174e-06,1.59814433999571e-05,"S000000333","S000000333","OPY1"
"S000000349",916.407500119619,1.00224541590578,0.286838234228667,3.49411374184794,0.000475638328183248,0.00274567795828884,"S000000349","S000000349","ADH5"
"S000000355",1319.23398299407,1.05348226759535,0.169900376585402,6.20058818448712,5.62525298712778e-10,1.77096345693871e-08,"S000000355","S000000355","APD1"
"S000000361",1162.5055278145,-3.09823315206752,0.385736720921169,-8.03198913670626,9.59048645441227e-16,7.57330513220523e-14,"S000000361","S000000361","ICS2"
"S000000363",975.511829663771,1.36219211426744,0.187863545491743,7.25096564478129,4.13810646819869e-13,2.1987344144968e-11,"S000000363","S000000363","IFA38"
"S000000371",96.7273858193683,-1.08328855785069,0.329847868129725,-3.28420663742064,0.00102269908196356,0.00517065368889467,"S000000371","S000000371","POP7"
"S000000372",242.476733999593,-1.97197650744256,0.236103034346586,-8.35218620929628,6.70109069740032e-17,5.8401639840209e-15,"S000000372","S000000372","PEX32"
"S000000373",9942.91989228909,2.14475933653755,0.217989425586986,9.83882282712704,7.66018545606225e-23,1.17727990025266e-20,"S000000373","S000000373","SSE2"
"S000000381",1067.78282339522,3.04645976122642,0.276105124778845,11.0336950959044,2.62839104106714e-28,5.96311002380519e-26,"S000000381","S000000381","EHT1"
"S000000386",264.067263375857,1.57172802794999,0.27193398259189,5.77981469240933,7.47829489353222e-09,1.81781069580367e-07,"S000000386","S000000386","SMP1"
"S000000388",73.6857730804662,-1.40283366751911,0.326683708597843,-4.29416475507826,1.75352225956849e-05,0.000158526841594006,"S000000388","S000000388",NA
"S000000401",337.979656790074,-1.20015146365564,0.21787545041278,-5.50842906523831,3.62050076341528e-08,7.48883030557085e-07,"S000000401","S000000401",NA
"S000087085",20.7553352014251,-1.89743633876615,0.593979841587604,-3.19444567966252,0.00140099647844302,0.00673996723877012,"S000087085","S000087085",NA
"S000000414",134.444544706496,-1.18084378763373,0.318958568338333,-3.70218550260471,0.000213750238494246,0.00137371050305677,"S000000414","S000000414","ERV15"
"S000000415",184.608624305056,-1.05309484837578,0.295494627318748,-3.56383754903202,0.000365472189663907,0.00219483695814642,"S000000415","S000000415","AME1"
"S000000416",6374.81063982964,-2.13396841857397,0.364200675302366,-5.85932032334181,4.64765441248799e-09,1.18411630156312e-07,"S000000416","S000000416","NGR1"
"S000000417",123.649388667984,1.3838399945015,0.301230264710075,4.59396068928665,4.34911342561491e-06,4.77433780278909e-05,"S000000417","S000000417","MET8"
"S000000421",168.250954785124,-1.13547792365392,0.205110606375276,-5.53592982693649,3.09581507095666e-08,6.555331082842e-07,"S000000421","S000000421","ATG12"
"S000000422",2738.95686200187,1.85130893505274,0.137342463703135,13.4795087050014,2.06477119889287e-41,1.4053226069417e-38,"S000000422","S000000422","PYC2"
"S000000443",186.236672847454,1.21638957819385,0.34370568876884,3.53904406572664,0.000401578811644339,0.0023796707938775,"S000000443","S000000443","ERT1"
"S000000444",498.379363848321,1.8587522424023,0.236329403475725,7.86509090729045,3.68829506707482e-15,2.70342571249745e-13,"S000000444","S000000444","THI2"
"S000000452",622.72558347679,1.89765759617658,0.455652113228041,4.16470711116149,3.11752514764514e-05,0.000261802508432973,"S000000452","S000000452","HIS7"
"S000000453",2272.04917931468,1.87105460290572,0.417787735311626,4.47848140278725,7.51759182851513e-06,7.63131676171639e-05,"S000000453","S000000453","ARO4"
"S000007649",405.735840152233,-1.32141298758675,0.273924507453335,-4.82400424800203,1.407044182647e-06,1.82494396575078e-05,"S000007649","S000007649","RCF3"
"S000000460",1738.47838055105,1.34922323957614,0.253157788770761,5.32957427905916,9.84432521730264e-08,1.81190434524994e-06,"S000000460","S000000460","RIB5"
"S000000469",382.394312694012,-1.81376342786207,0.24091890591297,-7.52852259970532,5.13176368134006e-14,3.18905644771276e-12,"S000000469","S000000469","TSC10"
"S000000482",249.559323277787,-1.01715477457888,0.343407380685591,-2.96194791314094,0.00305699493698339,0.0130936855362012,"S000000482","S000000482","DPB3"
"S000000484",2230.20487274858,-1.11788125872533,0.35488643387201,-3.14996898170667,0.00163287798038027,0.0076370173342851,"S000000484","S000000484","SAF1"
"S000000489",266.761948058448,1.22017730640344,0.24369974924516,5.00688782070083,5.53171438083421e-07,8.02688260358004e-06,"S000000489","S000000489",NA
"S000000499",689.59858117571,1.18924202756987,0.15426706458896,7.70898202243344,1.26825275908338e-14,8.59106004055868e-13,"S000000499","S000000499","PCA1"
"S000000500",3812.18127887185,-4.97708530383721,0.724688189214008,-6.86789901907374,6.51543127179798e-12,2.94699554328508e-10,"S000000500","S000000500","PHO89"
"S000000501",402.254694258322,-1.05820147636508,0.210396021743757,-5.02956979697017,4.91581534885255e-07,7.20633320832302e-06,"S000000501","S000000501","MAL33"
"S000000506",666.65737943571,1.00433882739127,0.252458320566199,3.9782361901909,6.94283867516094e-05,0.000520235411333081,"S000000506","S000000506","COS2"
"S000000515",3018.76250637363,1.27539274654534,0.221464726960947,5.75889787979753,8.46649009003814e-09,2.0406668272667e-07,"S000000515","S000000515","ILV6"
"S000000530",2425.27720924924,2.14525288746982,0.436001754266952,4.92028499077171,8.64182869427393e-07,1.18652889075175e-05,"S000000530","S000000530","AGP1"
"S000007548",74.545205573672,3.16355883938953,0.480848254268373,6.57912098319457,4.73237599218976e-11,1.82317655138459e-09,"S000007548","S000007548","HBN1"
"S000000535",3419.54622221486,3.56281068812282,0.305248190277639,11.67184868445,1.77523086023065e-31,5.28611972609931e-29,"S000000535","S000000535","HIS4"
"S000000553",40.0872985465131,-1.21700974093094,0.358633735006925,-3.39346141240015,0.000690152811445608,0.00374074070790081,"S000000553","S000000553","SPS22"
"S000087203",147.485850783005,-1.58147955780356,0.322224827434651,-4.90800032509691,9.2009702178126e-07,1.25726068186611e-05,"S000087203","S000087203",NA
"S000000555",699.98487827761,1.12230259989205,0.38208313353812,2.93732567962223,0.0033105623328684,0.0139457316309131,"S000000555","S000000555","APA1"
"S000000597",1198.05705892978,-1.06807008818258,0.439268791141194,-2.43147273314773,0.0150375801309023,0.048331939017537,"S000000597","S000000597","YCP4"
"S000000598",22672.8974794328,-2.50239619079419,0.528066365348527,-4.73879109710499,2.14997007973149e-06,2.63095225595909e-05,"S000000598","S000000598","CIT2"
"S000000599",69.0250298243717,-2.0034039532777,0.38139907233096,-5.25277615656925,1.49823580624523e-07,2.62429955620871e-06,"S000000599","S000000599",NA
"S000000600",321.891973591263,-1.17578384365097,0.32340301517604,-3.63566135278902,0.000277268379984166,0.00172079763574194,"S000000600","S000000600",NA
"S000000603",19026.9626491417,-9.38562200032983,0.859050205439076,-10.9255802989217,8.69826111449302e-28,1.88370069862801e-25,"S000000603","S000000603","ADY2"
"S000000615",45666.4335913276,3.03405663751709,0.599764148579953,5.05874958465048,4.22014627412756e-07,6.30947183013653e-06,"S000000615","S000000615","HSP30"
"S000000649",2202.27282821978,1.4160289821461,0.279320451817267,5.06954994857475,3.98757482604623e-07,6.01206824775092e-06,"S000000649","S000000649","THR4"
"S000000655",305.928344135467,1.06765685958036,0.248820672642327,4.29086879414994,1.77975451107864e-05,0.000160391117445441,"S000000655","S000000655","YIH1"
"S000000671",119.569930429341,-1.18511647534786,0.268831551736369,-4.40839800125116,1.04138043890884e-05,0.000100730399556897,"S000000671","S000000671","ERS1"
"S000000672",1042.37696288095,-1.09527186705292,0.18889744250993,-5.79823555311156,6.70162769526793e-09,1.6629577195914e-07,"S000000672","S000000672","FUB1"
"S000000684",947.322538735041,1.26119329720428,0.199780969510723,6.31288005205417,2.73889782192032e-10,9.29859063389718e-09,"S000000684","S000000684","ABP1"
"S000000699",29.7281654079916,-2.3171374051958,0.568921396505804,-4.07286036248095,4.64392688139975e-05,0.000368476459496379,"S000000699","S000000699",NA
"S000000702",121.812930838608,-1.0687349654414,0.256801943193178,-4.16170902818069,3.15874675591472e-05,0.000264642247258436,"S000000702","S000000702","ADH7"
"S000002167",94.4480251134019,-1.09842773894627,0.266683903785548,-4.11883778268658,3.80788080780419e-05,0.000310296695472892,"S000002167","S000002167",NA
"S000002169",127.123369000177,-1.26312401236443,0.247624302075189,-5.10096950008119,3.37918020364287e-07,5.23846232653661e-06,"S000002169","S000002169",NA
"S000002172",751.015709051367,1.4789269490297,0.531301164740209,2.78359440403796,0.00537602149932308,0.0208749930315145,"S000002172","S000002172","NOP1"
"S000002176",185.411204075112,-1.42289420167251,0.278998040174099,-5.1000150423444,3.39626489172942e-07,5.25924313082216e-06,"S000002176","S000002176","ERP3"
"S000002182",341.762418113939,-1.14617780008685,0.247263575064524,-4.63544943806525,3.56162778056522e-06,4.02421706463389e-05,"S000002182","S000002182","DIA3"
"S000002195",94.577696219353,2.35672481721969,0.371055884136655,6.35140127936022,2.13362323357754e-10,7.41992138139265e-09,"S000002195","S000002195","BSC1"
"S000002197",290.167340308001,2.14612575788311,0.211996913011989,10.1233821162374,4.35114885644024e-24,7.87227476013928e-22,"S000002197","S000002197","PRM7"
"S000002199",25.3180302029781,-1.76369728843878,0.487567573493927,-3.61733918398236,0.000297647147000654,0.00183611164094965,"S000002199","S000002199",NA
"S000002200",322.300782552348,-2.03447572175913,0.20387320795921,-9.97912252484977,1.88123031593477e-23,3.20100296495901e-21,"S000002200","S000002200","SIR2"
"S000002201",159.112970347332,-1.99383005977061,0.358886005535463,-5.55560826841322,2.76646673152866e-08,5.91932769367351e-07,"S000002201","S000002201","PRP11"
"S000002204",1454.63364453887,-1.05964615078198,0.254814867681312,-4.15849420571189,3.20352357342415e-05,0.000267840827475184,"S000002204","S000002204","NPC2"
"S000002206",5399.83921144317,3.59314741102863,0.361443560723639,9.9411022950163,2.75758599931397e-23,4.42855917844882e-21,"S000002206","S000002206","STP4"
"S000002207",391.72121155553,-3.63205150853904,0.318300988526937,-11.4107452991201,3.69549232992798e-30,9.78142071697418e-28,"S000002207","S000002207","KNH1"
"S000002217",81.9445385054875,1.7930516689199,0.3450558763083,5.19640960213021,2.03174329236692e-07,3.36497182825033e-06,"S000002217","S000002217","RAD59"
"S000002236",4164.71835941768,-1.49722005995583,0.362810803498292,-4.1267240267361,3.67967531939867e-05,0.000301050940699286,"S000002236","S000002236","MDH3"
"S000002243",4959.52931427166,-2.4978548555541,0.223973762691297,-11.1524440431753,6.96661235790771e-29,1.71678949019957e-26,"S000002243","S000002243","NDE2"
"S000002248",254.848786325808,-1.75094113920618,0.20295750871253,-8.62713161150506,6.29097691977173e-18,6.28789742058023e-16,"S000002248","S000002248","RAM1"
"S000002272",24.8757783518612,-1.96100836168899,0.63376477088089,-3.09422115552955,0.00197330331677879,0.0089851622512645,"S000002272","S000002272",NA
"S000002286",2008.93303822839,1.50326855247255,0.232252142768731,6.47257129493721,9.63490334445881e-11,3.54926993562757e-09,"S000002286","S000002286","VCX1"
"S000002287",417.455536079883,1.40292728122083,0.173779577848243,8.07302732917194,6.85762502518454e-16,5.53762906694704e-14,"S000002287","S000002287",NA
"S000002291",498.185171940453,-1.31992475935195,0.264030862697778,-4.99913057839301,5.75893942733234e-07,8.33122684563372e-06,"S000002291","S000002291","SRF1"
"S000002328",1052.21890667994,-1.20822150243143,0.200366939297242,-6.0300442112311,1.63914830861873e-09,4.63927658912625e-08,"S000002328","S000002328","UGX2"
"S000002329",829.034374792365,1.67017367551815,0.178349501475465,9.36461084388232,7.63310563819787e-21,9.91817989879656e-19,"S000002329","S000002329","UGA3"
"S000002333",1880.37632041623,-1.25426464179742,0.40747864783732,-3.07811132792943,0.00208317075841063,0.00940453558116332,"S000002333","S000002333","DLD1"
"S000002357",344.427228972399,1.34944365954786,0.344999819664897,3.91143294178703,9.17501324038595e-05,0.000660980162524377,"S000002357","S000002357","GGC1"
"S000002358",1005.58137317275,-1.30766175362757,0.252984568921183,-5.16893879814055,2.35426972794499e-07,3.81514480969589e-06,"S000002358","S000002358",NA
"S000002359",462.499157364373,-1.52758259752633,0.231485279991541,-6.59904853380809,4.13804842391598e-11,1.61158381806624e-09,"S000002359","S000002359","MGT1"
"S000002363",11267.3595146049,-1.50922284302988,0.176857353339028,-8.53356003884533,1.419117552444e-17,1.36130517966994e-15,"S000002363","S000002363","RTN2"
"S000002370",96.5516324590823,-1.20621729186058,0.431202066833211,-2.79733652651331,0.00515258342137494,0.0201880139368728,"S000002370","S000002370",NA
"S000002373",2591.9010245544,-2.43269951995175,0.511429274615276,-4.75666849884913,1.96813968335235e-06,2.46112165303194e-05,"S000002373","S000002373","PRR2"
"S000002378",76.0178760628201,1.04132980646216,0.412596519265638,2.52384534972709,0.0116078981773103,0.0390748206896599,"S000002378","S000002378","DTD1"
"S000002395",490.696050273758,2.78300877659858,0.21739271208977,12.8017574731271,1.60282224542061e-37,8.48486605696178e-35,"S000002395","S000002395","PHO13"
"S000002403",87.1243300512308,-1.02276057422228,0.284780206462085,-3.59140330336986,0.000328902208128881,0.00200469051632669,"S000002403","S000002403","THI13"
"S000002409",1141.24942867613,1.21867542548059,0.300675875967295,4.05312006345714,5.05390481480888e-05,0.000395161168041922,"S000002409","S000002409","YRB1"
"S000002418",2115.77712368548,1.40959939782331,0.188207599675672,7.48959872105269,6.90845045923779e-14,4.23787478171183e-12,"S000002418","S000002418","SNQ2"
"S000113613",25.8399205119531,-1.72378584023958,0.581585968531785,-2.96393987047397,0.0030372762907142,0.0130170284927071,"S000113613","S000113613","HED1"
"S000002424",911.814144220252,-1.04987185468253,0.171675513386878,-6.11544322175174,9.62889621918459e-10,2.85530733736111e-08,"S000002424","S000002424","KCS1"
"S000002429",425.613376466013,-1.03831065814087,0.194706780283415,-5.33268875706078,9.67690943963192e-08,1.78928934826208e-06,"S000002429","S000002429","ATG31"
"S000002440",2448.09063418616,2.38584128715501,0.473537123988835,5.03834053612926,4.69585416565117e-07,6.94083180865069e-06,"S000002440","S000002440","MRH1"
"S000007344",47.5300611039586,-3.08711039808813,1.08374786818702,-2.84855037662265,0.00439188996717942,0.0176527793309605,"S000007344","S000007344",NA
"S000002442",2463.87755773816,2.6777458444171,0.221021933848382,12.1152946125881,8.76486205225542e-34,3.13190433282217e-31,"S000002442","S000002442","ARO3"
"S000002444",2096.10703230614,2.0669605474003,0.35517621853358,5.81953531667798,5.90114547400535e-09,1.47714662451766e-07,"S000002444","S000002444","KRS1"
"S000002447",4174.50826428708,-1.91536634526788,0.311016177102186,-6.1584138906015,7.34771178225815e-10,2.25851278502829e-08,"S000002447","S000002447","ENA1"
"S000002448",708.15968678092,-1.62749017085716,0.235385300588268,-6.91415380140468,4.70664321406665e-12,2.16308847133938e-10,"S000002448","S000002448","RSM10"
"S000002451",166.174844826926,1.83056797808011,0.289148804732475,6.33088550988055,2.43758173018227e-10,8.35500135959117e-09,"S000002451","S000002451","HEM13"
"S000002453",2275.7047648094,1.58149644070023,0.520815877603271,3.03657493695867,0.00239282622418673,0.0105884412452944,"S000002453","S000002453","BAP3"
"S000002462",7461.22389008362,2.4067296393431,0.713251327769663,3.37430796921044,0.000740015268859738,0.00394665605888516,"S000002462","S000002462","PST1"
"S000002484",77675.4927570671,1.27714272517052,0.303241608372622,4.21163418840985,2.53529876094857e-05,0.000218032642540541,"S000002484","S000002484","SED1"
"S000002500",420.548247864098,1.05623528522694,0.271904994482463,3.88457478406145,0.000102509137150538,0.000729299699996338,"S000002500","S000002500","DNF2"
"S000002518",2686.76897381753,-4.47801684602012,0.510243539775198,-8.77623428214894,1.6903949925683e-18,1.73818817473228e-16,"S000002518","S000002518","ALT2"
"S000002519",27.7322879910576,-3.43092977471729,0.69721887205934,-4.92087909867317,8.61563427229724e-07,1.18406981398024e-05,"S000002519","S000002519","IRC2"
"S000002534",3943.76073368025,2.13506769620749,0.364545783609768,5.85678889237407,4.71902359998147e-09,1.20016021911984e-07,"S000002534","S000002534","ARO1"
"S000002554",328.206613627151,-1.33583480908755,0.304962835859423,-4.38031999972391,1.18505149957309e-05,0.000112994937180775,"S000002554","S000002554","EKI1"
"S000002556",252.491465486912,-1.18285956163434,0.38755129759552,-3.05213675963193,0.00227218552048244,0.0101235497644188,"S000002556","S000002556",NA
"S000002557",3401.33526450553,-1.19982104157737,0.228443051231638,-5.25216694098859,1.5032012016931e-07,2.62655926354517e-06,"S000002557","S000002557","NUM1"
"S000002565",3337.83058026636,3.45168089352748,0.292012187832928,11.8203316071942,3.06472396067972e-32,9.52263034130332e-30,"S000002565","S000002565","HOM2"
"S000002578",9484.03532490494,1.02698253762835,0.313511279274823,3.2757435075505,0.0010538422182265,0.00530185386311556,"S000002578","S000002578","HSP42"
"S000002583",883.192996817294,-1.44180895863313,0.208630726420885,-6.91081789996966,4.81867292085847e-12,2.20747730954584e-10,"S000002583","S000002583","NGG1"
"S000002586",157.42554800425,-1.78306029273407,0.330462223982783,-5.39565542846122,6.8273860469152e-08,1.30885784556517e-06,"S000002586","S000002586","CSN9"
"S000002609",115.559104134941,-1.32268328397119,0.278606860174427,-4.74749000488754,2.05956564555884e-06,2.54428450924567e-05,"S000002609","S000002609","SPC19"
"S000007410",271.588645293688,1.07755710226637,0.330367520956753,3.26169200636228,0.00110749401430971,0.00552510015585645,"S000007410","S000007410",NA
"S000002622",1956.28262269698,1.55249319881593,0.180006361269148,8.62465741693777,6.42847993904191e-18,6.38071276171708e-16,"S000002622","S000002622","AHA1"
"S000002626",109.541656503389,-3.74702798236837,0.32619906723818,-11.4869365326309,1.53457795811732e-30,4.13843825573036e-28,"S000002626","S000002626","SPR28"
"S000002630",963.221608642456,3.73144751829304,0.1629762045938,22.8956584649474,5.1327688067392e-116,3.66813322773617e-112,"S000002630","S000002630",NA
"S000002631",648.317994743345,-1.27226731650589,0.218482725799107,-5.82319408480709,5.77334428405289e-09,1.44769140091172e-07,"S000002631","S000002631","CRF1"
"S000002650",835.46684100285,1.4750044826747,0.15423255971621,9.56350906312344,1.13830272517681e-21,1.53488309914642e-19,"S000002650","S000002650","AMD2"
