"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","sgd","systematic","genename"
"WBGene00017687",231.044374775818,-1.15138574555559,0.310400337682551,-3.70935725828081,0.00020778606229519,0.00110240764231074,"WBGene00017687","WBGene00017687",NA
"WBGene00017690",70.7256130458323,-1.9067488500686,0.448848850924794,-4.24808673596912,2.15603925367341e-05,0.000152631347462873,"WBGene00017690","WBGene00017690",NA
"WBGene00017700",11.0354856561001,-2.70439082028507,1.04034131625661,-2.59952265475345,0.00933535162885644,0.0293253144684055,"WBGene00017700","WBGene00017700",NA
"WBGene00017713",34.1559725378566,2.05590698990343,0.842182851851171,2.44116462996654,0.0146399791103836,0.0426300597227488,"WBGene00017713","WBGene00017713",NA
"WBGene00017730",12.5166846687569,1.67901413981208,0.659814791852841,2.54467490050837,0.0109379519527019,0.0335513601602996,"WBGene00017730","WBGene00017730",NA
"WBGene00017736",31.7943585061888,-2.23973430428932,0.641285526882241,-3.49256955038158,0.00047839699509992,0.00227924275032105,"WBGene00017736","WBGene00017736",NA
"WBGene00017737",18.5214819007743,-1.6220935134248,0.643325020842289,-2.52142146018359,0.0116881764566759,0.0354840922037528,"WBGene00017737","WBGene00017737",NA
"WBGene00017747",170.709597031175,-1.54840361747751,0.417542136587666,-3.708376908093,0.000208592016367878,0.00110545261028776,"WBGene00017747","WBGene00017747",NA
"WBGene00017755",188.504538425941,3.39332370368776,1.15061049406734,2.94915066495922,0.00318648589685288,0.0116542747691007,"WBGene00017755","WBGene00017755",NA
"WBGene00017766",234.843346976187,1.00131515274247,0.316425701527902,3.16445581982593,0.00155373249115321,0.00631432996760104,"WBGene00017766","WBGene00017766",NA
"WBGene00017772",986.299565619469,-1.13886042282018,0.227894417718217,-4.99731601248935,5.81337597718518e-07,6.17773850125708e-06,"WBGene00017772","WBGene00017772",NA
"WBGene00017773",421.75516697933,-1.25118807976746,0.296595658419128,-4.21849762210399,2.45935564514896e-05,0.000171220507725836,"WBGene00017773","WBGene00017773",NA
"WBGene00017781",140.293771699797,-1.03698134073059,0.299031763760278,-3.46779662364531,0.00052474425943289,0.00247285515993218,"WBGene00017781","WBGene00017781",NA
"WBGene00017789",388.037586697638,-1.05963373013629,0.236587412027366,-4.47882548380773,7.50548617178072e-06,6.03691130294102e-05,"WBGene00017789","WBGene00017789",NA
"WBGene00017802",23.6134600147666,-4.02302579172128,0.98538255818548,-4.08270448700597,4.45146131816299e-05,0.000285825411592559,"WBGene00017802","WBGene00017802",NA
"WBGene00017808",41.1462376113274,-4.26408103284168,0.730469628738123,-5.83745150391513,5.30053156249238e-09,8.75843903152643e-08,"WBGene00017808","WBGene00017808",NA
"WBGene00017834",1966.2524325553,-1.13978742539116,0.172696236534887,-6.59995520609339,4.11282029873598e-11,1.0187961963576e-09,"WBGene00017834","WBGene00017834",NA
"WBGene00017851",413.453590683336,-5.25938153786793,1.00722922406448,-5.22163318161553,1.77352009989181e-07,2.14821379557234e-06,"WBGene00017851","WBGene00017851",NA
"WBGene00017853",18.4742754386124,-3.97758872834712,1.07410439156956,-3.70316773636384,0.000212923997338533,0.00112424185222004,"WBGene00017853","WBGene00017853",NA
"WBGene00017865",46.8295488026452,1.19572624017431,0.469912796591135,2.54457050084272,0.0109412222561503,0.0335513601602996,"WBGene00017865","WBGene00017865",NA
"WBGene00017867",19.0749112164697,-1.77696101153607,0.604754266094813,-2.93831910109664,0.00329997176499208,0.0120047076704077,"WBGene00017867","WBGene00017867",NA
"WBGene00017868",17.1085211010534,-1.53024714729781,0.571035878455547,-2.67977408256131,0.00736718632232631,0.0238925658733048,"WBGene00017868","WBGene00017868",NA
"WBGene00017894",17.891703774633,-1.63199723708288,0.58727130372304,-2.77894939993959,0.00545350194105179,0.0184795882511743,"WBGene00017894","WBGene00017894",NA
"WBGene00017900",45.1022529185073,-1.10719489654855,0.391255357109022,-2.82985236222601,0.00465694882631092,0.0161161302506604,"WBGene00017900","WBGene00017900",NA
"WBGene00017902",14.1915888642925,-6.29056106586383,1.40856408614384,-4.46593884349645,7.97183817260989e-06,6.33712363743677e-05,"WBGene00017902","WBGene00017902",NA
"WBGene00017904",212.454223273261,-1.17266278744284,0.45391963384746,-2.58341499243655,0.00978275718279124,0.0305228003522452,"WBGene00017904","WBGene00017904",NA
"WBGene00017909",60.7411313254847,-1.30061879650211,0.452056936802501,-2.87711279402474,0.00401332112479712,0.0141530715116519,"WBGene00017909","WBGene00017909",NA
"WBGene00017910",10.0817979818727,-5.68561552169458,1.59970193484094,-3.55417181030033,0.000379171421066604,0.00185917568483875,"WBGene00017910","WBGene00017910",NA
"WBGene00017911",17.5944163852736,2.41347121334023,0.875427544962649,2.75690572820987,0.00583511717349583,0.0196053901647334,"WBGene00017911","WBGene00017911",NA
"WBGene00017912",13.2347040534488,2.54549503355386,0.677160598567222,3.75907139154254,0.0001705451723927,0.000927489879329138,"WBGene00017912","WBGene00017912",NA
"WBGene00017922",23.7273048678516,-5.25299635467289,1.26462825835968,-4.15378694881168,3.27017671808615e-05,0.000219940827691358,"WBGene00017922","WBGene00017922",NA
"WBGene00017947",37.2743575064962,-1.02320602807319,0.37061941128226,-2.76079988507113,0.00576599947074559,0.0194005250554065,"WBGene00017947","WBGene00017947",NA
"WBGene00017955",59.6656679175065,-5.09274434412234,1.07090660475838,-4.75554480801003,1.97911955507147e-06,1.84885985625075e-05,"WBGene00017955","WBGene00017955",NA
