"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","sgd","systematic","genename"
"S000003724",54.0245620460143,-1.04757254300395,0.338813159336773,-3.09188859445298,0.00198887475693348,0.00843905208703066,"S000003724","S000003724","BUD19"
"S000003726",1278.63606078371,-1.52102431956132,0.457742955076235,-3.32287870887712,0.000890936442636488,0.00422388056780653,"S000003726","S000003726","RPS22A"
"S000003731",20.1082696348707,-1.35897055560046,0.511685663395852,-2.65586990767246,0.00791041240323578,0.0262127644908545,"S000003731","S000003731",NA
"S000003732",411.715306333295,-1.03049132746517,0.230209673913182,-4.4763163508663,7.5941933483272e-06,6.35064418753863e-05,"S000003732","S000003732","ELO1"
"S000003734",322.594147258402,-1.16597782091987,0.20204515310589,-5.77087746474569,7.88598055225868e-09,1.15968971293045e-07,"S000003734","S000003734","PHO90"
"S000003744",135.052443447887,-1.63842961115275,0.60610183125792,-2.70322498077973,0.00686702487929473,0.0233859484152905,"S000003744","S000003744","NUC1"
"S000003754",12.0266825837357,-1.75721113048391,0.56395579808642,-3.11586676907369,0.00183405115043909,0.00787086384660993,"S000003754","S000003754",NA
"S000003776",564.984939989964,-1.09110114806273,0.140832548981609,-7.74750692189214,9.37142269493639e-15,2.90852247660887e-13,"S000003776","S000003776",NA
"S000003777",5412.92500328925,1.24691886161094,0.341415342527688,3.65220511878377,0.000259998074477007,0.00147267018478463,"S000003777","S000003777","ILV3"
"S000003784",29.7310481312223,-1.14184897339477,0.344639240890855,-3.31317168191068,0.000922443377545225,0.00435610319701945,"S000003784","S000003784",NA
"S000003786",835.11616365949,1.12273709803274,0.160448580733463,6.99748849693993,2.60591449960378e-12,6.18728870519775e-11,"S000003786","S000003786","BNA1"
"S000003809",151.578585342747,-1.51158262464503,0.315863156487308,-4.78556170164079,1.70509792344852e-06,1.64789640402625e-05,"S000003809","S000003809","CYC1"
"S000003813",669.920306201628,1.22612646868078,0.212716383143773,5.76413744235229,8.20765103882513e-09,1.20239092225708e-07,"S000003813","S000003813","RAD7"
"S000003824",49.7306793418183,-1.56516086061829,0.569289554270536,-2.74932299192425,0.00597185076862829,0.0208806698477996,"S000003824","S000003824","RPA12"
"S000003830",75.4504228758925,-1.48034262948286,0.531284077646433,-2.78634856900044,0.00533055174935292,0.018997553586561,"S000003830","S000003830","HAM1"
"S000003831",442.650189577375,-1.02653058286408,0.388296353487837,-2.64367814336487,0.00820105975751815,0.0270419391018712,"S000003831","S000003831","LIA1"
"S000003832",15.4354610128097,-1.53179748562901,0.567789058558225,-2.69782846735136,0.00697933930969796,0.0237014111583144,"S000003832","S000003832",NA
"S000003834",3595.77505333305,-1.494767219732,0.162816615662091,-9.18067983205246,4.283783157154e-20,2.20450071702771e-18,"S000003834","S000003834","OPI3"
"S000003854",332.431872178979,1.2598275617795,0.47130338162176,2.67307133983299,0.007516026486144,0.0251807738125523,"S000003854","S000003854","IME1"
"S000003856",1133.42026839552,-1.27147450787298,0.410680328906372,-3.09601999019254,0.0019613713814265,0.00834587780040209,"S000003856","S000003856","SFC1"
"S000003857",4813.22531893166,2.57174412996786,0.303757807298114,8.46642972848398,2.53029371817376e-17,9.95744998504851e-16,"S000003857","S000003857",NA
"S000003866",1537.18182043905,-2.1597205566907,0.216946988292284,-9.95506125109695,2.3967524234351e-23,1.71795789779795e-21,"S000003866","S000003866","ADO1"
"S000003870",2931.59490951321,1.12973067666414,0.339682334343141,3.32584465674012,0.000881510422386644,0.0041824856211111,"S000003870","S000003870","CPA2"
"S000003872",192.076326125052,1.47021699201615,0.291259822063969,5.047785106774,4.46961474216749e-07,4.82285848791944e-06,"S000003872","S000003872","PXP2"
"S000003873",71.1323275321618,-1.01797086389108,0.28078540825006,-3.62544076002873,0.000288469021329602,0.00160942150466188,"S000003873","S000003873","NNF1"
"S000003876",328.187453001551,1.74311419642961,0.295652988077527,5.89581119326459,3.72845108761402e-09,5.81580414469534e-08,"S000003876","S000003876",NA
"S000003891",1365.51966956166,1.34077751064584,0.138851394085549,9.65620489067445,4.62687733498771e-22,2.90191962853761e-20,"S000003891","S000003891","STR2"
"S000007348",59.1239032058284,-1.19236907959735,0.299270349312664,-3.98425397750184,6.76924455241052e-05,0.000444466973283138,"S000007348","S000007348","TIM8"
"S000003898",1322.14024662624,1.20119547032336,0.216348892622971,5.55212211054241,2.82222331353781e-08,3.77883644376282e-07,"S000003898","S000003898","MET5"
"S000003904",789.033545427513,-1.20441000865805,0.257176895540758,-4.68319677833256,2.82435136944887e-06,2.57657872658358e-05,"S000003904","S000003904","PMT4"
"S000003911",27.8099765565242,1.06052042485643,0.437862249450963,2.42204123828035,0.015433599024005,0.0448699660664095,"S000003911","S000003911","DAN1"
"S000003912",518.669121419375,1.00373658288577,0.169597680087214,5.9183391091765,3.25208916526523e-09,5.12587143038271e-08,"S000003912","S000003912","DAN4"
"S000003914",137.759845239444,1.18766576588396,0.176495712961177,6.72914795468833,1.70659456245952e-11,3.64376094346409e-10,"S000003914","S000003914","PGU1"
