"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","sgd","systematic","genename"
"S000000005",190.761599810697,1.27838299611188,0.33040130176904,3.86918268562244,0.000109200799642177,0.000641251860840443,"S000000005","S000000005","ERP2"
"S000000006",1089.42625253936,-1.18264580264704,0.151084327620828,-7.82771993144843,4.96797091702782e-15,3.19852289716571e-13,"S000000006","S000000006","FUN14"
"S000000010",721.050383307748,2.61000333481761,0.339767433306851,7.68173485438334,1.56948423440809e-14,9.42547821949361e-13,"S000000010","S000000010","CYS3"
"S000000016",31.6286602827745,-4.90841611819652,0.879023477766684,-5.58394200194427,2.35127145204458e-08,4.06861051623162e-07,"S000000016","S000000016","LDS1"
"S000000021",941.021914504677,1.53063634142792,0.259983733883455,5.88743118103715,3.92244414834556e-09,8.43060063342903e-08,"S000000021","S000000021","PMT2"
"S000028730",43.1514822294376,1.30937776303549,0.395410402332619,3.31143984910656,0.0009281719175649,0.00407944686892839,"S000028730","S000028730",NA
"S000000027",456.224366269496,1.35093177051507,0.321094712772371,4.207268811283,2.58475612700142e-05,0.000185368385967041,"S000000027","S000000027","MYO4"
"S000000032",49.8920799486859,1.80057860394032,0.408516134853614,4.40760706938916,1.04518936757845e-05,8.45916853386116e-05,"S000000032","S000000032","MTW1"
"S000000034",379.884279258632,1.24761018980942,0.454595694110681,2.74443908284284,0.0060614403160713,0.020218475247983,"S000000034","S000000034","RBG1"
"S000000038",381.988597851087,2.29845204785983,0.383421927242811,5.99457643016926,2.04016497241723e-09,4.72610663707609e-08,"S000000038","S000000038","CLN3"
"S000000044",106.210696821778,1.08521343841927,0.349804346894671,3.10234406191082,0.00191994669845321,0.00759739705453814,"S000000044","S000000044","BOL3"
"S000000050",15410.2467153861,-3.18389675101437,0.688887745525363,-4.62179327719968,3.8043701887658e-06,3.55630236154542e-05,"S000000050","S000000050","ACS1"
"S000000056",2480.23599896234,-1.13913657752843,0.325162124791131,-3.50328802365946,0.000459552260626913,0.00223566387377143,"S000000056","S000000056","BDH1"
"S000000057",7774.6496138456,-1.07784931901113,0.345426381090966,-3.12034453074182,0.00180639624607215,0.00721196132544952,"S000000057","S000000057","BDH2"
"S000000058",9307.39733513693,-2.13502885913048,0.309256355907524,-6.90375094431016,5.06470642071012e-12,2.08616279167751e-10,"S000000058","S000000058","GDH3"
"S000000070",744.464359868919,1.73689212341185,0.256090071259506,6.78234854974832,1.18237787443364e-11,4.5674937727784e-10,"S000000070","S000000070","ADE1"
"S000000071",67.1075730299033,3.16029524735607,0.315341209069692,10.0218276471999,1.22221596552419e-23,2.10471479460691e-21,"S000000071","S000000071","KIN3"
"S000000076",240.786997665136,1.33672789585821,0.398288023833293,3.35618400722415,0.000790259708205031,0.00355753764074788,"S000000076","S000000076",NA
"S000000080",7746.94113847539,-1.82847678901132,0.468312505671473,-3.90439453755271,9.4461572676928e-05,0.000566096125061355,"S000000080","S000000080","YAT1"
"S000000081",1264.92406783202,-1.20452275159786,0.36466464383947,-3.30309716597617,0.00095623248057282,0.00419503709172109,"S000000081","S000000081","SWH1"
"S000002144",17.9648413380698,-2.68557710017591,0.606756789115812,-4.42611792459616,9.59440874347992e-06,7.87667341588503e-05,"S000002144","S000002144",NA
"S000000098",448.690794026491,1.78849346816661,0.456703203408139,3.91609573749432,8.99945222738834e-05,0.000542281495303801,"S000000098","S000000098","HTB2"
"S000000099",362.75963214449,1.09813645397608,0.445703915989148,2.46382500709915,0.0137463206248845,0.0394292917301774,"S000000099","S000000099","HTA2"
"S000000105",148.847437304234,2.59918134907328,0.35168597116577,7.39063130797485,1.46133306310611e-13,7.59521217126385e-12,"S000000105","S000000105","ALK2"
"S000000106",68.0390750993184,1.17790224197877,0.480355845680922,2.4521451181864,0.0142007378463767,0.0404647420331462,"S000000106","S000000106",NA
"S000000119",259.947975891905,1.01071579518727,0.361347328108231,2.79707560168964,0.00515674652191227,0.0175929598969347,"S000000119","S000000119","MCM2"
"S000000125",879.13511879584,-1.13941019839714,0.244848867428761,-4.65352447966151,3.26308843617232e-06,3.10514800387557e-05,"S000000125","S000000125",NA
"S000000126",3313.03729385913,1.551288714518,0.211798627249483,7.32435679429924,2.40047244602333e-13,1.20809692503562e-11,"S000000126","S000000126","PET9"
"S000000127",64.3732977956819,2.82403654060061,0.567103031318772,4.97975920536598,6.3663433795112e-07,7.59550466805957e-06,"S000000127","S000000127","SHE1"
"S000000135",354.347930117764,2.72975797897208,0.481798276129006,5.66576950192565,1.46366173490365e-08,2.68550926533734e-07,"S000000135","S000000135","URA7"
"S000000144",53.4183971118887,-1.0629869072951,0.370441177718692,-2.86951605607495,0.00411100460123858,0.0145478060820755,"S000000144","S000000144","RRT1"
"S000000145",1257.76394894312,-1.72474559330649,0.21993019880806,-7.84224086848452,4.42576376307528e-15,2.88846764683265e-13,"S000000145","S000000145","MOH1"
"S000000151",308.784184327271,1.34627644914135,0.258955334622834,5.19887513073321,2.00498153161825e-07,2.78766546998245e-06,"S000000151","S000000151",NA
"S000000163",1366.39911412102,-1.54642742643744,0.324126352367466,-4.77106355327826,1.83255702820896e-06,1.90973256170589e-05,"S000000163","S000000163","UBP13"
"S000000165",462.992508403384,2.07063808743399,0.31648442890573,6.5426223166599,6.04493573935899e-11,1.96811541053891e-09,"S000000165","S000000165","AST1"
"S000000171",30395.2312477929,-2.50613527605817,0.240928068017655,-10.4020062779673,2.42767101587006e-25,4.62649357731076e-23,"S000000171","S000000171","SSA3"
"S000000172",2416.53775730308,1.39332672880433,0.356971157523924,3.90319133475357,9.49325959103738e-05,0.000568680466616502,"S000000172","S000000172","ILS1"
"S000000173",287.825021310851,1.50245038068345,0.365360966439375,4.1122356209137,3.91846078367256e-05,0.000264556258767274,"S000000173","S000000173",NA
"S000000177",108.524120181963,3.38314667921114,0.401858996452163,8.41874067540969,3.80552716971853e-17,3.27665059257753e-15,"S000000177","S000000177",NA
"S000000178",163.68020569211,1.06710183957137,0.33444468019721,3.19066770307766,0.00141944434722552,0.00587550479435109,"S000000178","S000000178","ALG3"
"S000000179",24.8701013539245,2.10240418101262,0.701530792549798,2.99688082595944,0.00272757319121741,0.0103053670690115,"S000000179","S000000179",NA
"S000000180",846.298157060979,-1.12291816403004,0.195467981850835,-5.74476777934382,9.2047221591166e-09,1.78754203560127e-07,"S000000180","S000000180","CDC27"
"S000000181",455.366229940646,1.47238486161634,0.266912371577108,5.51636049283308,3.4609198065109e-08,5.82649314422382e-07,"S000000181","S000000181","BOI1"
"S000000182",868.936518246352,-1.26016357033526,0.215344379790152,-5.85185260726686,4.86127353135995e-09,1.02179680270188e-07,"S000000182","S000000182",NA
"S000000188",3093.87535293521,1.10132552160903,0.420714792235804,2.61774851261172,0.00885120112692573,0.0275544769485141,"S000000188","S000000188","RPL32"
"S000000193",68.5122937749176,1.34442562776866,0.474817650934304,2.83145671843333,0.00463365042664707,0.0160804237269841,"S000000193","S000000193","BRN1"
"S000000202",464.783867875497,-1.18295478377822,0.200250712064629,-5.90736867590477,3.476152324911e-09,7.60775156132322e-08,"S000000202","S000000202","SRO77"
"S000000208",535.4409221813,1.55903216884502,0.542518019852676,2.87369656268447,0.00405698536323136,0.0143851381286693,"S000000208","S000000208","GPI18"
"S000000216",13.114076139075,2.72110264730503,0.841900036624477,3.23209707676822,0.00122885301397345,0.00521496322111716,"S000000216","S000000216",NA
"S000000218",325.130479187778,1.04596689532288,0.263985027586017,3.96222052776104,7.42559036257646e-05,0.000459653369650521,"S000000218","S000000218","GRX7"
"S000000222",70.1154024963135,-3.5005173225318,0.423511306126168,-8.26546368868122,1.39152795456124e-16,1.09884580411844e-14,"S000000222","S000000222","GAL7"
"S000000223",262.491368469554,-1.54658296305509,0.285453200425127,-5.41799132310221,6.02723404795977e-08,9.73415324830384e-07,"S000000223","S000000223","GAL10"
"S000000224",219.586672916342,-1.94367178548182,0.36547046771184,-5.31827317717591,1.04756706806344e-07,1.58610975676173e-06,"S000000224","S000000224","GAL1"
"S000000230",3683.91374121375,-1.49964381953862,0.415624811730037,-3.60816721527369,0.000308367727263603,0.00159172983957337,"S000000230","S000000230","ETR1"
"S000000233",424.84506435772,2.47889020517537,0.278590364018246,8.8979753980759,5.68746211769362e-19,6.11209744723271e-17,"S000000233","S000000233","CDS1"
"S000000234",167.369180835342,1.70451178452016,0.472222065851326,3.6095555624815,0.000306722072050973,0.00158380728895396,"S000000234","S000000234","RKM3"
"S000000235",6509.29279494483,1.68731345477663,0.370237217879875,4.55738476115086,5.17944911918174e-06,4.65889655509532e-05,"S000000235","S000000235","RPL4A"
"S000000242",276.412079865418,1.11670164919911,0.240574283981123,4.64181636839762,3.45359726776657e-06,3.2625423495167e-05,"S000000242","S000000242","CHS2"
"S000000244",18.4224897188328,-2.36251890456101,0.526500844449039,-4.48720819628179,7.21625488381693e-06,6.14671817964215e-05,"S000000244","S000000244","FIG1"
"S000000247",1037.35398481005,-1.03868345094576,0.288034806299226,-3.60610394379463,0.000310828672041038,0.00160269632376715,"S000000247","S000000247","QDR3"
"S000000249",613.6444976106,-1.25667869291734,0.496861833514183,-2.5292316860588,0.0114312539965832,0.0340318503172596,"S000000249","S000000249","GIP1"
"S000000252",1305.7480962646,1.74077755504359,0.427403870878767,4.07291012939226,4.64293432153061e-05,0.000306598481393082,"S000000252","S000000252","RPS11B"
"S000000254",917.386200249053,-1.74047178076353,0.219900078946431,-7.91483017697107,2.47590812541051e-15,1.68515023030916e-13,"S000000254","S000000254","REG2"
"S000000255",72.9902188218211,-1.55463335536815,0.266564764355824,-5.8321037258058,5.47328754981070e-09,1.13048697903821e-07,"S000000255","S000000255",NA
"S000028736",19.0323943075171,7.18465811575317,1.35407977931965,5.30593412993959,1.12097435101289e-07,1.67419920574998e-06,"S000028736","S000028736",NA
"S000000270",161.018338358451,2.89831579755178,0.446027682422315,6.4980625906702,8.13609564420072e-11,2.58937140539312e-09,"S000000270","S000000270","NRG2"
"S000000271",6300.84460960389,-4.76662352394532,1.13732523073755,-4.19108219454008,2.77627052808313e-05,0.000196247451324887,"S000000271","S000000271","TIP1"
"S000000277",826.646151191248,1.05537091102253,0.214412244004126,4.92215785495078,8.55951261595337e-07,9.76385585154202e-06,"S000000277","S000000277","RDH54"
"S000000282",2938.11788530029,3.09987486762984,0.376056773092385,8.24310340733658,1.6780043240398e-16,1.31058556303283e-14,"S000000282","S000000282","ECM33"
"S000000286",835.614678115741,1.53309073623699,0.517778359008772,2.96090153163588,0.00306739991257865,0.0113640090592241,"S000000286","S000000286","UBC4"
"S000000288",450.445828304473,2.62509679433436,0.447160861668044,5.87058711834028,4.34254514878264e-09,9.25007418950078e-08,"S000000288","S000000288","MIS1"
"S000000292",501.85720144241,1.19580118270964,0.299444807203958,3.99339428816729,6.51341244221967e-05,0.000410839382332947,"S000000292","S000000292","POL30"
"S000000293",371.322132900237,1.19157573964143,0.298312423150931,3.99438859118032,6.48614108308442e-05,0.000409661575344788,"S000000293","S000000293",NA
"S000000296",240.497793857219,2.41144688352468,0.367436327267273,6.5628973091999,5.27721923314759e-11,1.72602504575237e-09,"S000000296","S000000296","PHO3"
"S000000297",2663.0428211795,5.0652999694058,0.267515849814513,18.9345789152976,5.91870008054535e-80,1.40993300418725e-76,"S000000297","S000000297","PHO5"
"S000000300",250.22477744808,1.88495097260367,0.237847557040804,7.9250381885583,2.2807622889205e-15,1.567256509401e-13,"S000000300","S000000300",NA
"S000000310",1075.03978283571,1.13067250870944,0.465710597661244,2.42784363161923,0.0151888903681294,0.042827936482871,"S000000310","S000000310","PHO88"
"S000000325",1656.96656771809,1.49547187147799,0.472571380664298,3.1645417658932,0.00155327367132635,0.00634131407719724,"S000000325","S000000325","GRS1"
"S000000332",365.18441093343,-1.13608517433906,0.2833851397256,-4.00897935381907,6.09817473352121e-05,0.000388073069751641,"S000000332","S000000332","ATG14"
"S000000334",225.426304455624,1.54180861429265,0.38134038473104,4.04312964487117,5.2742437944397e-05,0.00034188102745545,"S000000334","S000000334","SHE3"
"S000000342",118.174247017727,1.2606490654097,0.269195452390826,4.68302511878785,2.82671858170068e-06,2.75407557520435e-05,"S000000342","S000000342",NA
"S000000344",2471.97729984625,-1.37594619998001,0.194566869809696,-7.07184219659701,1.52890230727991e-12,6.82893771185994e-11,"S000000344","S000000344","IRA1"
"S000000351",1124.55432160733,-1.12859798242095,0.179725510470152,-6.27956476222324,3.39522148018568e-10,9.6862077078431e-09,"S000000351","S000000351","RTC2"
"S000000357",130.059304410173,1.14312243878085,0.32550260791978,3.51186875609479,0.000444967680758412,0.00217656504485968,"S000000357","S000000357","RIB7"
"S000000361",1162.5055278145,-2.6127001464721,0.384907926625695,-6.78785747380264,1.13810998757678e-11,4.4084027242371e-10,"S000000361","S000000361","ICS2"
"S000000362",566.575458409986,1.27155389163894,0.264646464199815,4.80472654521802,1.54963151059979e-06,1.65166914101438e-05,"S000000362","S000000362","AMN1"
"S000000364",274.221324792687,1.29050481625271,0.302860551132075,4.26105285560924,2.03466101566618e-05,0.000151940490579502,"S000000364","S000000364","CDC28"
"S000000366",1861.84962739883,3.79234593968802,0.246838055190017,15.3637004503566,2.8673052376288e-53,3.15249182780219e-50,"S000000366","S000000366","TOS1"
"S000002158",22.9700205824171,2.43521440630138,0.577815610227371,4.21451820130495,2.50311966343914e-05,0.000180328071318224,"S000002158","S000002158","YSY6"
"S000000368",194.769544065105,1.01138565118149,0.333152675005343,3.03580228243783,0.00239896619648641,0.00923967228412293,"S000000368","S000000368","ARL1"
"S000000372",242.476733999593,-1.22679627684593,0.230719519594951,-5.31726261826343,1.05339977560861e-07,1.59325322674855e-06,"S000000372","S000000372","PEX32"
"S000000379",85.2408706911502,1.3832832590096,0.459311801426457,3.01164319034177,0.00259837821752199,0.00987992015510557,"S000000379","S000000379","SWD3"
"S000000381",1067.78282339522,3.4971817433893,0.275729285589475,12.6833888388488,7.31016029270267e-37,3.37045551818062e-34,"S000000381","S000000381","EHT1"
"S000000386",264.067263375857,2.49758172615677,0.269496076632959,9.26759957829873,1.90382119063171e-20,2.38695756821921e-18,"S000000386","S000000386","SMP1"
"S000000393",3063.63881883585,1.31218592458155,0.485591111685289,2.70224452838004,0.00688730894060584,0.022413548881621,"S000000393","S000000393","RPS9B"
"S000000401",337.979656790074,-1.5612037239882,0.218921778801752,-7.13133125691423,9.94027658370962e-13,4.66582841224933e-11,"S000000401","S000000401",NA
"S000087085",20.7553352014251,-2.57734167630166,0.615890340469281,-4.18474119002716,2.85491181538511e-05,0.000200517221510071,"S000087085","S000087085",NA
"S000000416",6374.81063982964,-1.90450868784841,0.364057398224908,-5.23134180800754,1.68284011201248e-07,2.41008413683231e-06,"S000000416","S000000416","NGR1"
"S000000417",123.649388667984,1.01468220378634,0.302494257474528,3.3543850129842,0.000795416042870283,0.00357624457399967,"S000000417","S000000417","MET8"
"S000000421",168.250954785124,-1.02083732550755,0.202899588287759,-5.0312439474237,4.87307615741789e-07,5.96326006147037e-06,"S000000421","S000000421","ATG12"
"S000000430",87.2904399404965,-1.17056289497664,0.278561968425458,-4.20216335199355,2.64376241296825e-05,0.00018884205981287,"S000000430","S000000430",NA
"S000000437",102.020869085571,1.19983259912637,0.403718850917953,2.97195089205833,0.00295914011044421,0.0110315570158005,"S000000437","S000000437","PBP2"
"S000000445",2473.30781460771,-1.45906022142232,0.281065627927951,-5.19117272424483,2.08973651510153e-07,2.88585545993683e-06,"S000000445","S000000445",NA
"S000000452",622.72558347679,1.90837414392147,0.45557679763062,4.18891864960333,2.80286846421589e-05,0.00019763887004952,"S000000452","S000000452","HIS7"
"S000000453",2272.04917931468,1.39598390135728,0.417842993114669,3.34092930684656,0.000834984804477808,0.00372718232679616,"S000000453","S000000453","ARO4"
"S000000456",121.507216710241,1.55780829828175,0.350326016749291,4.44673881984788,8.71837315423211e-06,7.25330078541557e-05,"S000000456","S000000456","DUT1"
"S000000458",84.6427591702266,1.36154357488236,0.389756968048657,3.49331426118952,0.000477064726380138,0.00231455741145666,"S000000458","S000000458","TRS20"
"S000007649",405.735840152233,-1.30891461480877,0.273509444775402,-4.78562857631336,1.70453023140134e-06,1.79799635405309e-05,"S000007649","S000007649","RCF3"
"S000000461",282.972784922197,-1.03002238373199,0.180036645679175,-5.7211818174367,1.05785616990308e-08,2.03325346095677e-07,"S000000461","S000000461","POP4"
"S000000465",159.953036044581,1.69478137092623,0.316871895194042,5.34847487780005,8.86984849388338e-08,1.36465817570587e-06,"S000000465","S000000465","TAE1"
"S000000484",2230.20487274858,-1.75408266634767,0.355109786488539,-4.93955033932664,7.83029278573837e-07,9.07691604108341e-06,"S000000484","S000000484","SAF1"
"S000000500",3812.18127887185,1.82540473165138,0.718962146342557,2.5389441446082,0.0111187572987098,0.0332608618816365,"S000000500","S000000500","PHO89"
"S000000502",1090.14124203975,-1.19934370360901,0.233012693284365,-5.14711746688128,2.64519694871518e-07,3.553364660525e-06,"S000000502","S000000502","MAL31"
"S000000503",37.6932831183668,1.95058818264185,0.39219552583485,4.97350952306177,6.57515422792971e-07,7.81202654861174e-06,"S000000503","S000000503","MAL32"
"S000029705",574.880005812332,-1.32997946025314,0.175659079593753,-7.57136757934169,3.69315411197279e-14,2.08641311155838e-12,"S000029705","S000029705",NA
"S000000530",2425.27720924924,1.91447941684595,0.436014998537984,4.39085678993947,1.12904887053802e-05,9.06091830802918e-05,"S000000530","S000000530","AGP1"
"S000007548",74.545205573672,4.99203197690584,0.470824630502832,10.6027417715476,2.89370066381529e-26,6.36302516737106e-24,"S000007548","S000007548","HBN1"
"S000000535",3419.54622221486,2.66452432587739,0.305347583466918,8.72620079590728,2.63370889140579e-18,2.68882865606164e-16,"S000000535","S000000535","HIS4"
"S000000541",183.353274415634,1.4510551927977,0.551975351634671,2.62884056054389,0.00856765199471676,0.0268488160404487,"S000000541","S000000541","GFD2"
"S000000542",16.301429590998,2.65424472470645,0.791711088308555,3.3525420622529,0.000800730731744026,0.00359470988514112,"S000000542","S000000542","SRO9"
"S000000552",134.921068998819,1.61792653707365,0.333138634159393,4.8566163487947,1.19408630592214e-06,1.3066809442796e-05,"S000000552","S000000552","POF1"
"S000087203",147.485850783005,-2.2753745426254,0.338711540134378,-6.71773551536712,1.84570304727596e-11,6.76426503967059e-10,"S000087203","S000087203",NA
"S000000568",77.940404113112,1.52446647343566,0.363719694531658,4.19132231868455,2.77333335743492e-05,0.000196181590509301,"S000000568","S000000568","VAC17"
"S000000595",391.92470565886,2.12127059514191,0.279301520626566,7.59491244581551,3.08000613185727e-14,1.76797299769623e-12,"S000000595","S000000595","CDC10"
"S000000596",64.4955657736338,1.62070888433834,0.479671169009322,3.37879153271945,0.000728051932323352,0.0033108642280298,"S000000596","S000000596","MRPL32"
"S000000599",69.0250298243717,-1.27715755323881,0.365568166716654,-3.49362354143028,0.000476512449628289,0.00231266296860344,"S000000599","S000000599",NA
"S000000600",321.891973591263,-1.09483069274586,0.322767105434302,-3.39201447208414,0.000693807755077741,0.00317941463396158,"S000000600","S000000600",NA
"S000000603",19026.9626491417,-7.34837651955475,0.856028752884962,-8.58426366496391,9.14200806958343e-18,8.94977543414767e-16,"S000000603","S000000603","ADY2"
"S000000609",106.116455481478,2.15363890834174,0.621201088529868,3.46689493645049,0.000526507641000387,0.00252106322037472,"S000000609","S000000609",NA
"S000000627",2675.15524299968,1.41904434083399,0.367189053269656,3.86461504829197,0.000111264537242029,0.000650697230278361,"S000000627","S000000627","RPS14A"
"S000000630",375.572201104742,2.37174390271432,0.389786016491972,6.08473316734072,1.16685475904991e-09,2.86561083695882e-08,"S000000630","S000000630","ELO2"
"S000000637",35.2406215700307,2.26851909333197,0.644924214378337,3.51749716130393,0.0004356370100732,0.00213971126631486,"S000000637","S000000637",NA
"S000000639",49.3739013532462,1.86188617295904,0.505542107535733,3.68294973891456,0.000230550629071084,0.00123371776162973,"S000000639","S000000639",NA
"S000000649",2202.27282821978,1.11439702497816,0.279368676693659,3.98898343997295,6.63570533718665e-05,0.000416714131741691,"S000000649","S000000649","THR4"
"S000000653",376.773291883772,1.329836142913,0.529426254019994,2.51184396847607,0.012010217800085,0.0354161425658377,"S000000653","S000000653","PWP2"
"S000000656",238.057008322793,-1.02009512833722,0.230318945093188,-4.42905436165699,9.46471662475111e-06,7.79446458631582e-05,"S000000656","S000000656","TAH1"
"S000000661",300.559945393807,1.19065362909407,0.406609845097076,2.92824594251969,0.00340880287361794,0.0124259167234433,"S000000661","S000000661","HCM1"
"S000000663",466.61722134852,1.38112278406704,0.28931469979415,4.77377328234521,1.80805916874826e-06,1.88907819436541e-05,"S000000663","S000000663","SED4"
"S000000668",120.023531524869,2.14195076097364,0.657980167884257,3.25534243358901,0.00113255720786244,0.0048588122225726,"S000000668","S000000668","RSA4"
"S000000672",1042.37696288095,-1.28003750928773,0.18899884038832,-6.77272678846995,1.26377475109256e-11,4.86876887260538e-10,"S000000672","S000000672","FUB1"
"S000007223",120.394073086649,2.45937432390198,0.494616422187904,4.97228602524578,6.61679848448034e-07,7.84845649283631e-06,"S000007223","S000007223",NA
"S000000683",158.490659011399,2.40319644434373,0.422364968923878,5.68985740097412,1.27145505254822e-08,2.38489594042935e-07,"S000000683","S000000683",NA
"S000000684",947.322538735041,1.56746663052438,0.199380716599718,7.86167618040651,3.7902684403782e-15,2.49651183494588e-13,"S000000684","S000000684","ABP1"
"S000000695",558.461679940919,3.87295592391962,0.36906236745519,10.4940418353271,9.20064194152085e-26,1.77709155770483e-23,"S000000695","S000000695","GIT1"
"S000000697",99.7092777617138,-1.08764971100319,0.289889659651591,-3.75194379927315,0.000175468804550813,0.00096497715407648,"S000000697","S000000697",NA
"S000000698",35.940831722736,-1.25286386125997,0.46292600181881,-2.70640200882546,0.00680166525222349,0.022195479783112,"S000000698","S000000698",NA
"S000000699",29.7281654079916,-1.37700815059664,0.541143190838066,-2.54462806501191,0.010939418959965,0.0328481334442813,"S000000699","S000000699",NA
"S000002161",388.249179450888,3.1512159641743,0.378863889484921,8.31754107908909,8.98069733592525e-17,7.41971716892368e-15,"S000002161","S000002161","MCD1"
"S000002172",751.015709051367,2.97503644735437,0.53009282288767,5.61229339259475,1.99662533041157e-08,3.50586804024232e-07,"S000002172","S000002172","NOP1"
"S000002182",341.762418113939,-2.51027826450122,0.254522593966916,-9.86269323039946,6.04069439404127e-23,9.81132329250363e-21,"S000002182","S000002182","DIA3"
"S000002206",5399.83921144317,1.63182807826563,0.36160439952753,4.51274398319756,6.39942519038153e-06,5.5569249238228e-05,"S000002206","S000002206","STP4"
"S000002207",391.72121155553,-1.90075943763597,0.309313779832077,-6.14508489944375,7.99207556107469e-10,2.07692247262619e-08,"S000002207","S000002207","KNH1"
"S000002210",252.091293478222,1.71572408412659,0.442919746892956,3.87366807680679,0.000107209407181046,0.000632051807447978,"S000002210","S000002210","SLC1"
"S000002213",5518.42374805716,1.85939457232233,0.297106270934063,6.25834845719222,3.89075712757244e-10,1.08191812498819e-08,"S000002213","S000002213","PSA1"
"S000002217",81.9445385054875,1.84426759988264,0.344147198789656,5.35894990971542,8.37070572128467e-08,1.30187700624942e-06,"S000002217","S000002217","RAD59"
"S000002228",3486.87259435522,-1.4346930469512,0.323778885336894,-4.43108896819628,9.37583926908563e-06,7.74170252299485e-05,"S000002228","S000002228","BDF2"
"S000002233",2039.23314603545,1.11968733833533,0.429332597099047,2.60797187518706,0.00910804375104524,0.028226641225865,"S000002233","S000002233","RPL31A"
"S000002236",4164.71835941768,-1.61858937262732,0.362809541053339,-4.46126462917183,8.14774022010471e-06,6.83826488349716e-05,"S000002236","S000002236","MDH3"
"S000002239",1135.01124338247,1.25330257287042,0.324179049286612,3.86608133878002,0.00011059806542113,0.000647279498778145,"S000002239","S000002239","RPP1A"
"S000002240",1179.85722152711,1.28216959745062,0.490390247542257,2.61459032653404,0.00893345356043606,0.0277759085793588,"S000002240","S000002240","RPL13A"
"S000002241",2043.89882771891,1.14300148374578,0.420801625818459,2.71624778426805,0.00660264816100352,0.0216996206404284,"S000002241","S000002241","RPS16B"
"S000002243",4959.52931427166,-2.54796736990109,0.223938792724386,-11.3779633215984,5.38424765590766e-30,1.47994330280554e-27,"S000002243","S000002243","NDE2"
"S000002248",254.848786325808,-1.25227980300334,0.198559775078448,-6.30681517698428,2.84835621968866e-10,8.20168428575576e-09,"S000002248","S000002248","RAM1"
"S000002249",906.445407327663,-1.18365616483528,0.173790737937296,-6.81081269855903,9.70489185758586e-12,3.81651158110943e-10,"S000002249","S000002249","UBX3"
"S000002272",24.8757783518612,-2.31171660517036,0.641152727909982,-3.60556308121163,0.000311476815237222,0.00160545911294108,"S000002272","S000002272",NA
"S000002275",287.395977728546,1.1497707214902,0.298966655267434,3.84581591703496,0.000120151945715319,0.000695557618513186,"S000002275","S000002275","CYK3"
"S000002277",90.9212432676457,1.10143076872961,0.449717829834535,2.44915966337127,0.0143189959219263,0.040693749027683,"S000002277","S000002277","HEM25"
"S000002287",417.455536079883,-1.06128170434311,0.182580060445763,-5.81269226087463,6.14760138528324e-09,1.25167616239107e-07,"S000002287","S000002287",NA
"S000002288",1224.26266032917,1.24830841878792,0.422724753082811,2.95300525858579,0.00314696602156069,0.0116166284468406,"S000002288","S000002288","RPP1B"
"S000002304",1225.89224947079,1.13857469775908,0.319533705393452,3.56323817657081,0.000366308037231924,0.00184830970286841,"S000002304","S000002304","COP1"
"S000002305",130.529084728466,1.20593971139286,0.499877320168427,2.4124713459425,0.0158447828467853,0.0443622881937517,"S000002305","S000002305","LDB17"
