"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","sgd","systematic","genename"
"S000000362",566.575458409986,-1.66746976869616,0.265958324057039,-6.26966565009089,3.61824189579598e-10,2.07995922202264e-08,"S000000362","S000000362","AMN1"
"S000000364",274.221324792687,-2.06116774521229,0.306599186902491,-6.72267844554923,1.78414029563648e-11,1.27006753998703e-09,"S000000364","S000000364","CDC28"
"S000000366",1861.84962739883,-2.91847663571158,0.2438890511844,-11.9664110444424,5.32839924379992e-33,3.18290770480726e-30,"S000000366","S000000366","TOS1"
"S000002158",22.9700205824171,-1.6556211308842,0.54299170543996,-3.04907259963157,0.00229549001384295,0.0241114199542724,"S000002158","S000002158","YSY6"
"S000000373",9942.91989228909,2.49583381942176,0.218020628464812,11.4476957386837,2.414793528683e-30,1.14402925139916e-27,"S000000373","S000000373","SSE2"
"S000000387",884.260291736108,1.48738399721699,0.222644442823831,6.68053501965863,2.38071480925266e-11,1.66033709463565e-09,"S000000387","S000000387","YPC1"
"S000000388",73.6857730804662,-1.09045830486074,0.327566837777695,-3.32896428789528,0.000871695808139752,0.010750654136474,"S000000388","S000000388",NA
"S000000422",2738.95686200187,1.50886265272249,0.136852564808621,11.0254612679896,2.88038009127245e-28,1.09926505761089e-25,"S000000422","S000000422","PYC2"
"S000000424",348.64827803927,-1.16426517325495,0.240525573230317,-4.84050472313023,1.29509777948001e-06,3.77778097500548e-05,"S000000424","S000000424",NA
"S000000430",87.2904399404965,1.07466237564863,0.278752498489664,3.8552564783145,0.000115608361378605,0.00195849000768746,"S000000430","S000000430",NA
"S000000437",102.020869085571,-1.42303380929675,0.405158873123319,-3.51228592953366,0.000444269748230326,0.00609772434658986,"S000000437","S000000437","PBP2"
"S000000444",498.379363848321,2.73895181506295,0.238796947078323,11.4697941015327,1.87103936135356e-30,9.18078920915593e-28,"S000000444","S000000444","THI2"
"S000000456",121.507216710241,-1.65902311889836,0.350619421992232,-4.73169201372741,2.2265606196435e-06,6.13040407881404e-05,"S000000456","S000000456","DUT1"
"S000000460",1738.47838055105,1.14199672387198,0.252876000343958,4.51603442920108,6.30084245837965e-06,0.00015486095623556,"S000000460","S000000460","RIB5"
"S000000465",159.953036044581,-1.03039033248173,0.31110305942511,-3.31205464319699,0.000926134544443322,0.0113103666720949,"S000000465","S000000465","TAE1"
"S000000469",382.394312694012,-1.31929314597959,0.241531138827296,-5.4622072846803,4.70250524652747e-08,1.92858864424003e-06,"S000000469","S000000469","TSC10"
"S000000489",266.761948058448,1.0673862499032,0.242268242366813,4.40580341639287,1.05392512901798e-05,0.000236986535966908,"S000000489","S000000489",NA
"S000000500",3812.18127887185,-6.80249003548859,0.724542902288043,-9.38866423783453,6.07659723712949e-21,1.30447452251441e-18,"S000000500","S000000500","PHO89"
"S000000502",1090.14124203975,1.09383174115114,0.233036018660898,4.69383122590517,2.68135277477186e-06,7.28045568628271e-05,"S000000502","S000000502","MAL31"
"S000029705",574.880005812332,1.79494133900906,0.174727183026694,10.2728225105926,9.34304047485924e-25,2.61967414457329e-22,"S000029705","S000029705",NA
"S000007548",74.545205573672,-1.8284731375163,0.33674997290658,-5.42976476503995,5.64283803267161e-08,2.26026098340744e-06,"S000007548","S000007548","HBN1"
"S000000541",183.353274415634,-1.74107458377092,0.55294883798213,-3.1487082785536,0.00163993813700902,0.0184378969430171,"S000000541","S000000541","GFD2"
"S000000554",349.925182909152,1.02810689984233,0.292789882285402,3.51141539392459,0.000445727317456898,0.0061055310214759,"S000000554","S000000554",NA
"S000000568",77.940404113112,-1.64606664821913,0.364373219141831,-4.51752917543153,6.25654095851258e-06,0.000154047699335133,"S000000568","S000000568","VAC17"
"S000000595",391.92470565886,-1.14118479069075,0.2754378671541,-4.14316594330979,3.42543896154098e-05,0.000666602066467585,"S000000595","S000000595","CDC10"
"S000000598",22672.8974794328,-1.51833900886171,0.528075932741504,-2.87522856983703,0.00403735110608394,0.0380464417430768,"S000000598","S000000598","CIT2"
"S000000608",105.884225537766,-1.11577128440114,0.358546938887502,-3.11192528337614,0.00185871535679595,0.0203643463213872,"S000000608","S000000608","CTO1"
"S000000613",196.319563060329,1.71999084823799,0.256622313572989,6.702421252035,2.04994054472347e-11,1.44431452020286e-09,"S000000613","S000000613","PET18"
"S000000615",45666.4335913276,3.1943875907983,0.599762977972345,5.32608331644238,1.00353113779076e-07,3.82986508391869e-06,"S000000615","S000000615","HSP30"
"S000000617",943.846626261606,1.56283731239507,0.208185895777134,7.5069317571259,6.05292605069402e-14,6.54812212680985e-12,"S000000617","S000000617",NA
"S000007222",355.979928123193,-1.27157047998649,0.205388401684578,-6.19105299791605,5.97636089915309e-10,3.31085574167195e-08,"S000007222","S000007222","RIM1"
"S000000630",375.572201104742,-3.14902857337218,0.395365141415714,-7.9648614495861,1.65409003033419e-15,2.08491219511573e-13,"S000000630","S000000630","ELO2"
"S000000639",49.3739013532462,-1.46656901149547,0.494858534993183,-2.96361264440083,0.00304050756028897,0.0306033211507767,"S000000639","S000000639",NA
"S000000641",148.565147685853,-1.010615261422,0.263085821598751,-3.84139006534285,0.000122339525744799,0.00204978383439975,"S000000641","S000000641","RRT12"
"S000000657",867.634255617328,1.34125897227609,0.32181704986961,4.16776852817315,3.07596051621663e-05,0.000603723164747146,"S000000657","S000000657",NA
"S000000663",466.61722134852,-1.49882402949527,0.289426313280801,-5.17860319093071,2.23553406416715e-07,7.89563046467672e-06,"S000000663","S000000663","SED4"
"S000000668",120.023531524869,-1.81259117178518,0.654718383009245,-2.76850508374924,0.00563141070706337,0.0492532988823717,"S000000668","S000000668","RSA4"
"S000000671",119.569930429341,-1.1924505510715,0.267650312352572,-4.45525559297948,8.37933063628564e-06,0.000198147372826038,"S000000671","S000000671","ERS1"
"S000000682",67.4243323378204,-1.10819530243786,0.34196482981713,-3.24067040177926,0.00119248976112642,0.0139278135617549,"S000000682","S000000682","CSM1"
"S000007223",120.394073086649,-1.86917675071704,0.487304769669938,-3.83574482963315,0.000125184329515044,0.00209234489441263,"S000007223","S000007223",NA
"S000000683",158.490659011399,-1.89279164155231,0.416686643788456,-4.54248214999961,5.55957053947833e-06,0.000139895493849621,"S000000683","S000000683",NA
"S000000695",558.461679940919,-4.49342026264034,0.372438197238803,-12.0648749133516,1.61908190319271e-33,1.01111664854385e-30,"S000000695","S000000695","GIT1"
"S000002161",388.249179450888,-3.27327717350437,0.379496340651449,-8.62531946391213,6.39139873930554e-18,1.0453741342776e-15,"S000002161","S000002161","MCD1"
"S000002172",751.015709051367,-1.49610949832467,0.526611159011391,-2.84101366392107,0.00449703855242083,0.0413552962996719,"S000002172","S000002172","NOP1"
"S000002176",185.411204075112,-1.31293609818277,0.278652238471255,-4.71173712935456,2.45614076369955e-06,6.722095209655e-05,"S000002176","S000002176","ERP3"
"S000002182",341.762418113939,1.36410046441436,0.257268964503189,5.30223483057341,1.14393558061383e-07,4.23626170944835e-06,"S000002182","S000002182","DIA3"
"S000002195",94.577696219353,1.66019205819652,0.361243200165414,4.59577386490961,4.31146093480025e-06,0.000112187806407615,"S000002195","S000002195","BSC1"
"S000002197",290.167340308001,1.43508970477432,0.206792065822652,6.93977159648415,3.92734387480347e-12,3.10501951455849e-10,"S000002197","S000002197","PRM7"
"S000002198",626.789241876501,-1.01680366472633,0.27260116521424,-3.73000483665288,0.000191476094895745,0.0030065029345973,"S000002198","S000002198","NAT1"
"S000002199",25.3180302029781,-1.42948903732427,0.489293576931632,-2.92153648590407,0.00348309476082576,0.0340115415202453,"S000002199","S000002199",NA
"S000002200",322.300782552348,-1.55269462047506,0.204628163514308,-7.58788327964686,3.25173619834357e-14,3.60287126040664e-12,"S000002200","S000002200","SIR2"
"S000002201",159.112970347332,-1.61322744477398,0.359413517358826,-4.48849964416721,7.17265440590373e-06,0.000173189980461707,"S000002201","S000002201","PRP11"
"S000002206",5399.83921144317,1.961319332763,0.360869152602984,5.4349874978668,5.48002746348634e-08,2.20792074254659e-06,"S000002206","S000002206","STP4"
"S000002207",391.72121155553,-1.73129207090307,0.320627456281047,-5.39969998509892,6.67524345407202e-08,2.63537844297401e-06,"S000002207","S000002207","KNH1"
"S000002213",5518.42374805716,-1.17008165417301,0.296796339484472,-3.94237225501303,8.06796243995297e-05,0.00143768788537631,"S000002213","S000002213","PSA1"
"S000002228",3486.87259435522,1.67706096627702,0.323712173134127,5.18071640630624,2.21035326032841e-07,7.82681532052886e-06,"S000002228","S000002228","BDF2"
"S000002259",251.676539089095,-1.41772609449207,0.245958661182444,-5.76408282463551,8.21030909397062e-09,3.86306289870076e-07,"S000002259","S000002259","DUN1"
"S000002279",195.933380884161,-1.07178513786771,0.27784270933827,-3.8575247859494,0.000114541067281141,0.00194281447330321,"S000002279","S000002279",NA
"S000002282",6797.8084274673,1.36828147694896,0.313442846814528,4.36533004614588,1.26930959407123e-05,0.000276892128299781,"S000002282","S000002282",NA
"S000002286",2008.93303822839,1.47960557144659,0.23208038712353,6.37540116933293,1.82484637817103e-10,1.10447420218907e-08,"S000002286","S000002286","VCX1"
"S000002287",417.455536079883,2.46420898556393,0.178755506536909,13.7853598655722,3.12205837886789e-43,3.89945091520599e-40,"S000002287","S000002287",NA
"S000002329",829.034374792365,1.37582502850076,0.177272359059067,7.76108038389866,8.42089201038535e-15,9.88843037014395e-13,"S000002329","S000002329","UGA3"
"S000002330",3027.44132271925,1.15039216717671,0.148773194890343,7.73252310689861,1.05435674242594e-14,1.21729472976386e-12,"S000002330","S000002330","GLT1"
"S000002338",191.788790548838,-1.1672700848169,0.372573720486442,-3.13299092403212,0.00173034792609593,0.0192657189314389,"S000002338","S000002338","PCL9"
"S000002341",3428.98234329442,1.57883848806422,0.40624138095993,3.88645411832121,0.000101719141372122,0.00175347463401705,"S000002341","S000002341","LYS20"
"S000002351",1133.29922784856,-1.08778964206598,0.334591117856028,-3.25110137123858,0.00114958860494044,0.0135306194004277,"S000002351","S000002351","ARF1"
"S000002361",125.855351087462,-1.04634133216455,0.340966280719052,-3.06875310355606,0.00214954157973033,0.0229825305555758,"S000002361","S000002361","MRPL11"
"S000002377",4555.37452826442,2.51141909679762,0.485852817831494,5.16909443482663,2.35231019331718e-07,8.24448718009815e-06,"S000002377","S000002377",NA
"S000002378",76.0178760628201,-1.33043631406023,0.37911318665094,-3.5093380048666,0.000449223618347267,0.00614729411600907,"S000002378","S000002378","DTD1"
"S000002386",686.350329983198,-4.33183451057025,0.375286224739463,-11.5427485076959,8.03171369174679e-31,4.08695238558923e-28,"S000002386","S000002386","HO"
"S000002398",363.964150131237,1.05692154373974,0.22939423005622,4.60744606994128,4.07644884496485e-06,0.000106273872259909,"S000002398","S000002398","ADY3"
"S000002399",159.267587065228,-1.43057557409156,0.439224692335839,-3.25704724496163,0.00112577693635641,0.0132764371919319,"S000002399","S000002399","LRG1"
"S000002418",2115.77712368548,1.37349721658336,0.188002966978467,7.30572096099249,2.75783968511465e-13,2.61310065060622e-11,"S000002418","S000002418","SNQ2"
"S000002425",693.607345302147,1.00413264870504,0.362086504484719,2.77318440833361,0.00555106541519898,0.0486390865685069,"S000002425","S000002425",NA
"S000002442",2463.87755773816,1.54485878132363,0.219966579780687,7.02315225732883,2.16917600923955e-12,1.82836252705167e-10,"S000002442","S000002442","ARO3"
"S000002447",4174.50826428708,-1.1129869308177,0.311098059943461,-3.57760807322288,0.000346752864055133,0.00501474940386227,"S000002447","S000002447","ENA1"
"S000002449",17.0781874591037,-1.7639067467464,0.613141068543552,-2.87683673014494,0.00401683369867443,0.0379294008151808,"S000002449","S000002449",NA
"S000002452",60.8585684746577,-1.11268164328697,0.389694424931589,-2.8552670300128,0.00430006578070735,0.0399661213629459,"S000002452","S000002452","RPC11"
"S000002467",597.146180002406,-1.02448755702508,0.297710309281984,-3.44122297778649,0.000579091105567522,0.00764277876982919,"S000002467","S000002467","MAK21"
"S000002494",136.914053433424,-1.8658016806105,0.397077086293559,-4.69883996084105,2.61643375864361e-06,7.13237766071518e-05,"S000002494","S000002494","RRP1"
"S000002508",336.482413866325,-1.69881897091666,0.58956855444372,-2.88146129591249,0.00395835846077215,0.0374732367119138,"S000002508","S000002508","ARX1"
"S000002520",171.849697325685,-1.48372180411787,0.289770112781359,-5.12034105200278,3.04983583090925e-07,1.04493003692923e-05,"S000002520","S000002520","PDS1"
"S000002530",361.046680448485,-1.98179535639338,0.35879292493143,-5.52350734555908,3.32298392450411e-08,1.40044405333626e-06,"S000002530","S000002530","INO2"
"S000002534",3943.76073368025,1.11368041947716,0.36425562943988,3.05741443499357,0.00223255369975856,0.0236492330616676,"S000002534","S000002534","ARO1"
"S000002540",480.393866103122,-1.2275768519895,0.282245104569441,-4.34932911896609,1.36554642117628e-05,0.000294988086172027,"S000002540","S000002540",NA
"S000002551",184.3243117468,-1.55113512303142,0.318737874846481,-4.86649138819327,1.13596871054066e-06,3.34915753521847e-05,"S000002551","S000002551","MKC7"
"S000002553",225.574655055447,-1.34568085937646,0.261855907594309,-5.13901279424756,2.76185596039663e-07,9.55796953145827e-06,"S000002553","S000002553","SWI5"
"S000002554",328.206613627151,-1.47165339575688,0.303979774306357,-4.84128721759534,1.29000759308473e-06,3.77093921731726e-05,"S000002554","S000002554","EKI1"
"S000002580",431.078764753245,1.19213850870873,0.324524167742105,3.67349685233952,0.000239253625829191,0.00365233951696361,"S000002580","S000002580","ARG82"
"S000002609",115.559104134941,-1.19281971827931,0.278176854766911,-4.28799052774823,1.80296779921459e-05,0.000375317796869838,"S000002609","S000002609","SPC19"
"S000007392",65.8856724079345,3.41716457570047,0.933607912207361,3.66017096794001,0.000252047019113189,0.00382215672803102,"S000007392","S000007392",NA
"S000002626",109.541656503389,-1.93781166889036,0.337883518672824,-5.73514706044827,9.74277732177899e-09,4.47678988708768e-07,"S000002626","S000002626","SPR28"
"S000002630",963.221608642456,2.99349274409051,0.158139672623709,18.9294229235789,6.52734925518851e-80,2.98930838056783e-76,"S000002630","S000002630",NA
"S000002650",835.46684100285,2.15514578410463,0.155574275110013,13.8528415612455,1.22277491497936e-43,1.67997045569014e-40,"S000002650","S000002650","AMD2"
"S000002655",1938.3782797264,1.97201827067066,0.318852601227718,6.18473320611954,6.22075873587562e-10,3.41868017088781e-08,"S000002655","S000002655","VHS1"
"S000002666",8381.52069251902,1.80001494237347,0.260831069931506,6.90107563813682,5.16102419586958e-12,4.00606279248882e-10,"S000002666","S000002666","HSP78"
"S000002689",15.4125077884353,-3.78691998135628,1.06794277357061,-3.54599523033891,0.000391133286553532,0.0055059223606137,"S000002689","S000002689","PHM6"
"S000002701",8779.38598619235,1.24903479641392,0.178817646171377,6.98496386210595,2.84929313883842e-12,2.35821918280127e-10,"S000002701","S000002701","SSD1"
"S000002702",2226.93209613933,1.14060250165683,0.405523368868248,2.81266775041861,0.00491323885452845,0.0441559424258217,"S000002702","S000002702","DPL1"
"S000002705",1098.80416683701,1.74209166942934,0.197140276275723,8.8368125597675,9.84881759871591e-19,1.80417206651677e-16,"S000002705","S000002705","SUR2"
"S000002716",69.9168008162858,-1.20373709705275,0.346940413814503,-3.46957877814817,0.000521275173184441,0.00696673113266637,"S000002716","S000002716","SRB7"
"S000002717",310.210823110395,-2.85777393683998,0.281225951626837,-10.1618428893504,2.934759680822e-24,8.06413265096269e-22,"S000002717","S000002717","GIC2"
"S000002721",885.089940185351,1.31951805481991,0.196403752966424,6.71839532030475,1.83736663488414e-11,1.30121547405532e-09,"S000002721","S000002721","PIB1"
"S000002732",386.400969866222,-1.1188477693838,0.340816874880873,-3.28284146662303,0.00102766440884797,0.0123136769200677,"S000002732","S000002732","UTP4"
"S000002751",15093.1445807672,-2.39256058272512,0.404627206397154,-5.91299978078277,3.35932626303486e-09,1.64834941170843e-07,"S000002751","S000002751","HXT6"
"S000002759",964.634823376293,1.06019487008989,0.187682214550652,5.64888299420486,1.61493721576323e-08,7.08869725475114e-07,"S000002759","S000002759","SBE2"
"S000002761",1246.71793339734,-1.41086793922162,0.185508933296832,-7.60539082484019,2.84044199707099e-14,3.17275061770393e-12,"S000002761","S000002761","TRR1"
"S000002792",1130.29963792683,-1.1788840402418,0.425824235019686,-2.76847568384008,0.00563191881099104,0.0492532988823717,"S000002792","S000002792","ATO3"
"S000002807",507.479870750617,-1.56415387333004,0.349199879618517,-4.47925089504269,7.4905448771443e-06,0.00018023221728036,"S000002807","S000002807","HPT1"
"S000002823",209.176016115285,-1.13029086877359,0.345369151689744,-3.27270360784556,0.00106524117955057,0.0126603361296239,"S000002823","S000002823",NA
"S000002828",1163.04835346782,1.11543196770805,0.190618963305705,5.85163169689037,4.86773614128072e-09,2.3548530579245e-07,"S000002828","S000002828","HKR1"
"S000002855",1244.40705418084,-1.28373146918431,0.41256586600097,-3.1115794470047,0.00186089393627167,0.0203719695541327,"S000002855","S000002855","RPS17B"
"S000002859",165.765430443894,-1.24646385785596,0.431233651862715,-2.89046054841003,0.00384677811151288,0.0368042370989384,"S000002859","S000002859","YHP1"
"S000002862",528.008583507488,-1.13431915040695,0.255127731515358,-4.44608331548102,8.74500435623903e-06,0.000203640025170115,"S000002862","S000002862","GUK1"
"S000002883",1440.64905323996,1.43147975234185,0.219940658849613,6.50848169605895,7.59141571814912e-11,4.78433305282802e-09,"S000002883","S000002883","JIP4"
"S000002896",106.638049121906,-1.95280630646713,0.28529273569345,-6.8449212410562,7.65179571175083e-12,5.71347941759482e-10,"S000002896","S000002896","PAC11"
"S000002905",3966.78110059259,-2.64210264826498,0.153685321468113,-17.1916395334681,3.06734181493171e-66,8.42844183906935e-63,"S000002905","S000002905","ITR1"
"S000002909",104.928074315177,-1.05272927757828,0.33324685386665,-3.15900740056059,0.00158307470398274,0.01796025050208,"S000002909","S000002909","PLM2"
"S000002910",1225.89091493531,-2.18975191487609,0.250396499703657,-8.74513788119102,2.22743474776489e-18,3.97437999994049e-16,"S000002910","S000002910","SAM2"
"S000002922",171.634387973557,-1.08120874299869,0.299745810912556,-3.60708541582956,0.000309655747710531,0.00454525674978097,"S000002922","S000002922",NA
"S000002944",1146.2819541501,-2.66298403665519,0.24897246591534,-10.6958977446153,1.06384390268734e-26,3.56491497049302e-24,"S000002944","S000002944","STL1"
"S000002945",186.751721922087,1.1770286012388,0.194392136473152,6.05491879760968,1.40488514765304e-09,7.25628460285908e-08,"S000002945","S000002945",NA
"S000002946",239.448057981881,1.35670218171285,0.205038362305026,6.61682119609673,3.67004950939575e-11,2.44770923347516e-09,"S000002946","S000002946","PAD1"
"S000007256",52.9205185218973,-1.82602491172858,0.416255638948645,-4.3867872068728,1.1503723332188e-05,0.000256368947485633,"S000007256","S000007256","TIM9"
"S000000752",233.342650974959,-1.96855797032116,0.408457025453351,-4.81949837473412,1.4391962544117e-06,4.16276154512891e-05,"S000000752","S000000752","SNU13"
"S000028743",6810.69272357194,-1.0133380939724,0.153019709805441,-6.622271701213,3.5372011443963e-11,2.37061495233467e-09,"S000028743","S000028743",NA
"S000000765",133.457787641789,2.35834719646591,0.291626330633862,8.08688019130488,6.12124260288483e-16,8.00950020200331e-14,"S000000765","S000000765","CYC7"
"S000000766",573.003178642172,-1.88271629918931,0.321411359231909,-5.85765326928246,4.69453494967046e-09,2.27908889305733e-07,"S000000766","S000000766","UTR2"
