"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","sgd","systematic","genename"
"S000144910",253.36322152133,-1.30792450764262,0.183076833272306,-7.14412896631892,9.05683399319365e-13,2.47869079422813e-11,"S000144910","S000144910","RME3"
"S000006490",20.5826485742341,-4.75022309724537,1.50750851707353,-3.15104229491637,0.00162688929578293,0.00589735126424383,"S000006490","S000006490","RPR1"
"S000028470",42635.6639261714,-2.50850830799656,0.321570840185002,-7.80079532880966,6.15182178943565e-15,2.35924324803771e-13,"S000028470","S000028470","RUF5-1"
"S000028474",39008.6530791013,-2.38392158974937,0.377889061640493,-6.30852234621526,2.81712062616587e-10,5.17130588114167e-09,"S000028474","S000028474","RUF5-2"
"S000006491",56.1703821074049,-1.17793520048371,0.36397163850436,-3.23633787875372,0.00121073979380977,0.00460492548412072,"S000006491","S000006491","SCR1"
"S000007293",95.7861567407804,-1.20870018997366,0.440546414953135,-2.74363869265,0.00607623744932207,0.0184866223761335,"S000007293","S000007293","SNR11"
"S000007294",48.2888056789615,-2.73904397760784,0.455133111244363,-6.01811626079921,1.76458444469996e-09,2.77403732155051e-08,"S000007294","S000007294","SNR17A"
"S000007295",95.8976069286628,-2.18047363016722,0.360927478517167,-6.04130679970797,1.52870980870161e-09,2.42859149292676e-08,"S000007295","S000007295","SNR19"
"S000007497",45.2160874879465,-1.73951266535188,0.588421807734992,-2.95623418861339,0.0031142053338786,0.0103594642625873,"S000007497","S000007497","SNR30"
"S000006501",15.0755193508396,-1.67509413853932,0.619614025349243,-2.7034477432869,0.00686242375295067,0.0205565439883164,"S000006501","S000006501","SNR37"
"S000028467",16.3617854893821,-2.63294781301189,0.535591207477872,-4.91596534119853,8.83460279363884e-07,7.50729024030015e-06,"S000028467","S000028467","SNR82"
"S000028466",49.1430173562831,-1.32877337706039,0.334107352965835,-3.97708510532621,6.97652013977314e-05,0.000375385413418892,"S000028466","S000028466","SNR84"
"S000119075",556.447093282269,-1.41703234007797,0.420101440885491,-3.37307183972314,0.0007433455539676,0.00303757671894216,"S000119075","S000119075","SNR86"
"S000029010",739.058501360815,-2.8356100859928,0.417975204761113,-6.78415861441696,1.16764989851485e-11,2.72496900734803e-10,"S000029010","S000029010","SRG1"
"S000000008",213.191277914728,1.63318930749129,0.210840713340697,7.74608130286593,9.47718420493473e-15,3.52235346283407e-13,"S000000008","S000000008","MDM10"
"S000000015",2477.21869583668,-1.31362962017598,0.239101439621509,-5.49402639421754,3.92871734293543e-08,4.522907671475e-07,"S000000015","S000000015","PSK1"
"S000000026",416.350288753079,-1.32075287391041,0.312653826944797,-4.22432978612991,2.39652900185973e-05,0.000143863420939157,"S000000026","S000000026","FRT2"
"S000002134",3215.42033076092,-1.20761968327725,0.433171567330556,-2.78785537730299,0.00530582242972596,0.0164502352468486,"S000002134","S000002134","FUN19"
"S000000038",359.896498295309,2.21260005476783,0.335559942550937,6.59375501720371,4.28839135666776e-11,9.22157298517736e-10,"S000000038","S000000038","CLN3"
"S000000052",1718.38818665159,-1.0184008084187,0.154526611236644,-6.59045584620442,4.38478190380804e-11,9.39529247075737e-10,"S000000052","S000000052","GPB2"
"S000000056",2661.77966838186,-1.93338894435126,0.41763748515121,-4.62934725232162,3.66820190629632e-06,2.68362620629528e-05,"S000000056","S000000056","BDH1"
"S000000058",9529.49367003914,-1.58261514052763,0.334723297127291,-4.72812963456734,2.26597500771387e-06,1.72265600018248e-05,"S000000058","S000000058","GDH3"
"S000000059",906.203491549383,-1.24811853594295,0.189822608354141,-6.57518378218893,4.85931101177375e-11,1.02659338953999e-09,"S000000059","S000000059","FLO9"
"S000000067",765.035016424993,-1.05365454728926,0.183915038467795,-5.72902877365172,1.01007262613707e-08,1.34848055032623e-07,"S000000067","S000000067",NA
"S000000068",361.241999231455,1.32197117474887,0.201016578173633,6.57642860484363,4.81882214977004e-11,1.0216242311185e-09,"S000000068","S000000068",NA
"S000000070",717.111741547593,1.70294645210707,0.200002633716004,8.51462013507877,1.67137272399221e-17,8.82748699224307e-16,"S000000070","S000000070","ADE1"
"S000000071",63.685897933386,2.48946780976621,0.256241802966668,9.71530710814601,2.59465666856541e-22,2.64786911888684e-20,"S000000071","S000000071","KIN3"
"S000000097",1001.39252963863,-1.2960442020631,0.187720912776459,-6.90410132197925,5.05222316348701e-12,1.2674764861398e-10,"S000000097","S000000097","ECM15"
"S000000111",6286.17433137421,2.61785174041142,0.517199356839638,5.06159125256435,4.15771655576781e-07,3.79297142155727e-06,"S000000111","S000000111","ACH1"
"S000007591",153.609701470282,1.2717571874074,0.367045565895026,3.46484825203181,0.000530530746117217,0.0022495250861773,"S000007591","S000007591",NA
"S000000131",364.501948737866,-1.2114299871688,0.225641185767913,-5.36883363312422,7.92474795058062e-08,8.53576161188657e-07,"S000000131","S000000131","POL12"
"S000000133",447.015346688584,1.09155715253969,0.241256301306385,4.52447105683451,6.05467376047436e-06,4.16433661414831e-05,"S000000133","S000000133","APL3"
"S000000139",698.997898500555,2.61683061068349,0.529394156676196,4.94306666910205,7.6903170259083e-07,6.60967268665102e-06,"S000000139","S000000139","ECM13"
"S000000141",4742.18799448994,1.25004879290884,0.10019960066929,12.4755865747873,1.01456307415678e-35,3.59334368793998e-33,"S000000141","S000000141","COR1"
"S000000145",1323.25960970307,-2.2708850648314,0.242094516930728,-9.38015901236285,6.58733076264602e-21,5.83269390027819e-19,"S000000145","S000000145","MOH1"
"S000000155",110.696148010871,1.11543078798293,0.307078109896762,3.63240085188074,0.00028079647878718,0.00127405847684824,"S000000155","S000000155",NA
"S000000167",55.8685019552293,-1.76492278892902,0.374483761322636,-4.71294878767372,2.44157574963244e-06,1.8514770262641e-05,"S000000167","S000000167",NA
"S000007587",46.7313578689356,-1.34532141174652,0.361997676302054,-3.71638134666911,0.000202096482356122,0.000949159844201411,"S000007587","S000007587","KTI11"
"S000000171",31711.5224101874,-2.58561256476497,0.256089295727994,-10.0965272969132,5.72331164216436e-24,7.33192753137694e-22,"S000000171","S000000171","SSA3"
"S000000174",2156.27708007274,-2.92009204236554,0.299839291666165,-9.73885719292826,2.05856301390251e-22,2.13700136322535e-20,"S000000174","S000000174","ATG8"
"S000000176",249.149873417793,1.18228723797322,0.261317666239825,4.52432954490025,6.0587259159507e-06,4.16433661414831e-05,"S000000176","S000000176","PET112"
"S000000180",873.731727702374,-1.06418824798311,0.239848435399052,-4.43691969977854,9.12553158434585e-06,6.0511922543333e-05,"S000000180","S000000180","CDC27"
"S000000182",920.157695539591,-2.35648185562416,0.206328074365002,-11.4210432238875,3.28269600984752e-30,6.58837089176398e-28,"S000000182","S000000182",NA
"S000000193",66.3319866628218,1.26800652065018,0.369057517887237,3.43579647939217,0.000590814621017402,0.00247550092772845,"S000000193","S000000193","BRN1"
"S000000195",6879.7028462173,1.45821691103436,0.214005074007629,6.81393615453425,9.49638631352194e-12,2.27799768899265e-10,"S000000195","S000000195","ATP1"
"S000000196",142.262875413962,2.14454329759706,0.325109243884804,6.59637748829109,4.21325350529327e-11,9.09247288722968e-10,"S000000196","S000000196",NA
"S000002149",305.940289588046,1.22243960344947,0.180502020501688,6.7724427685176,1.26625902826665e-11,2.93236369584365e-10,"S000002149","S000002149",NA
"S000002151",34.7776207551106,20.5078896911537,3.45505325195541,5.93562188355479,2.92733755910634e-09,4.34125602053677e-08,"S000002151","S000002151",NA
"S000000212",507.524920282776,-1.02936967499647,0.248949133630643,-4.13485943889127,3.55171955111713e-05,0.000203471964008337,"S000000212","S000000212","FLR1"
"S000002155",326.826132809453,2.17920274857322,0.235794744363772,9.24194792574025,2.42049906838882e-20,1.94317665210255e-18,"S000002155","S000002155",NA
"S000000237",733.040799430149,1.09436000102454,0.176300689510332,6.20734952349917,5.38856632518714e-10,9.32314880573326e-09,"S000000237","S000000237","EDS1"
"S000000240",2428.07997664272,-1.07629521468872,0.247348666671877,-4.35132814407483,1.35315360316781e-05,8.63980683422413e-05,"S000000240","S000000240","CSG2"
"S000000242",265.22009452513,2.29212033523318,0.232935842445657,9.84013585529638,7.5608669553179e-23,8.43036665517946e-21,"S000000242","S000000242","CHS2"
"S000000250",3598.05406427862,-2.42189029818068,0.505505279266449,-4.79102869448791,1.65928392111706e-06,1.3008526678445e-05,"S000000250","S000000250","ZTA1"
"S000000254",887.536851821822,1.31235650791058,0.191799853000896,6.84232280357612,7.79192587959823e-12,1.90712137077483e-10,"S000000254","S000000254","REG2"
"S000000255",71.8309482499422,1.12461749313605,0.287485768895817,3.91190665699911,9.15703063397783e-05,0.000476529658143306,"S000000255","S000000255",NA
"S000000258",21273.2108649648,2.61271018681485,0.639472889689072,4.08572471005803,4.39394513723321e-05,0.000247020949311682,"S000000258","S000000258","YRO2"
"S000028736",18.0803138732557,2.44650913042833,0.655109062476676,3.73450661967516,0.000188083544459244,0.000890403907564349,"S000028736","S000028736",NA
"S000000267",525.547218328653,-1.07740952517405,0.146347861930566,-7.36197653290774,1.81206833383451e-13,5.56656297858039e-12,"S000000267","S000000267",NA
"S000000269",453.674977655914,-1.77968701922302,0.231528003569505,-7.68670308466057,1.50974955428843e-14,5.47602534118715e-13,"S000000269","S000000269","ECM2"
"S000000270",150.180216407322,2.5646054961299,0.350429729959999,7.31845867193587,2.50835245291989e-13,7.47662877179736e-12,"S000000270","S000000270","NRG2"
"S000000274",182.937869036672,-1.00442383561382,0.154221666705166,-6.51285812864438,7.37341458497274e-11,1.49984220324733e-09,"S000000274","S000000274","ALG14"
"S000000277",858.158596246003,-1.04902862612989,0.114370183849201,-9.1722212103205,4.63370950943484e-20,3.67099538898779e-18,"S000000277","S000000277","RDH54"
"S000000280",236.508340999247,-1.96737110818719,0.215432386636457,-9.132197525654,6.7122708624056e-20,5.18135677724925e-18,"S000000280","S000000280","ECM8"
"S000007522",1741.84832679613,-2.14357648704496,0.259552903569993,-8.25872667021392,1.47234649662516e-16,7.14919214208072e-15,"S000007522","S000007522",NA
"S000000292",528.653428373233,-1.58658534525821,0.228143777731249,-6.95432223063821,3.54261040115102e-12,9.07662009588523e-11,"S000000292","S000000292","POL30"
"S000002157",607.176369043176,-1.15624495496585,0.303661302794389,-3.80767962307252,0.00014027684298905,0.000692916918849062,"S000002157","S000002157","NHP6B"
"S000000293",391.13525296008,-1.644079390874,0.205415011226901,-8.00369642439597,1.20738837402217e-15,5.08369608390734e-14,"S000000293","S000000293",NA
"S000000297",2475.05250135048,2.55170561605723,0.22604446307696,11.288511920721,1.49547065965416e-29,2.90458994896055e-27,"S000000297","S000000297","PHO5"
"S000000301",490.446311602999,1.27120034693296,0.185020444837603,6.87059393921966,6.39351448732771e-12,1.58417081186009e-10,"S000000301","S000000301","VPS15"
"S000000305",2658.99559797761,-1.78455012353762,0.342863461157569,-5.20484194353242,1.94161791977929e-07,1.91020939460639e-06,"S000000305","S000000305","FES1"
"S000000309",908.256502290502,-1.30268047710835,0.292105856298451,-4.45961780299733,8.21059351286342e-06,5.52357357999448e-05,"S000000309","S000000309","VID24"
"S000000317",27.504517085864,1.61942516243134,0.482516975212954,3.35620350292677,0.000790203999315629,0.00320175499352019,"S000000317","S000000317",NA
"S000000318",1252.35314268272,-2.12659004659365,0.281839651650698,-7.54538984893889,4.50936512405589e-14,1.49180700065607e-12,"S000000318","S000000318","RAD16"
"S000028600",110.912325771254,-1.50210851309041,0.547323884120472,-2.74446001110337,0.00606105384280678,0.0184684236779047,"S000028600","S000028600","MEO1"
"S000000342",115.549302656218,1.51299822394428,0.268868391730575,5.62728186160466,1.83071452563186e-08,2.25422590136094e-07,"S000000342","S000000342",NA
"S000000344",2547.52866993813,-1.10247496605054,0.239216077878439,-4.60869928070127,4.05195890290757e-06,2.93231304740463e-05,"S000000344","S000000344","IRA1"
"S000000354",877.099373934085,-1.04125117568788,0.180036431029598,-5.7835581928232,7.31368712690102e-09,1.00538151121167e-07,"S000000354","S000000354","TBS1"
"S000000362",594.97354987771,-1.28280347919559,0.275630245359711,-4.65407371212645,3.25440373528633e-06,2.39838003551518e-05,"S000000362","S000000362","AMN1"
"S000000386",261.268787011816,1.09811107594932,0.278266583976761,3.94625563823007,7.93828582917269e-05,0.000421113823589857,"S000000386","S000000386","SMP1"
"S000087085",20.6558230579037,-1.66143714695943,0.521036424605536,-3.18871592944249,0.0014290623531307,0.0052780410833645,"S000087085","S000087085",NA
"S000000406",380.878861298112,1.33198757515714,0.265904183927704,5.00927648253661,5.46350378531152e-07,4.83761121931774e-06,"S000000406","S000000406","MCM7"
"S000000414",142.970290926114,-1.41891632778604,0.356534550192633,-3.97974425485386,6.89894452440593e-05,0.00037154333614891,"S000000414","S000000414","ERV15"
"S000000416",7163.98449022644,-3.64447193901664,0.460868261404334,-7.90783884295133,2.61895537508344e-15,1.05124868755849e-13,"S000000416","S000000416","NGR1"
"S000000418",4171.44560707694,-1.42203222202206,0.544437419122621,-2.61192962143144,0.0090032786199244,0.0259744803883876,"S000000418","S000000418","SDS24"
"S000000430",92.2961557127823,-1.82740983769508,0.311017724778234,-5.87558101069027,4.21362841662177e-09,6.05495386550828e-08,"S000000430","S000000430",NA
"S000000446",613.802698735731,-1.08279752045898,0.200057247740907,-5.41243835295235,6.21722621751568e-08,6.8185644910131e-07,"S000000446","S000000446",NA
"S000000453",2252.50366859941,1.17615898621755,0.367740387263362,3.19834053303268,0.00138220954985858,0.00514356223714372,"S000000453","S000000453","ARO4"
"S000000473",1538.35945718771,-1.42456060090752,0.313509342552598,-4.54391754104908,5.52182656699354e-06,3.84621487769949e-05,"S000000473","S000000473","SDH8"
"S000000484",2358.71798026578,-1.10332085617057,0.446506043229664,-2.47100990658499,0.0134732086303484,0.0363776633019408,"S000000484","S000000484","SAF1"
"S000000489",266.806853722446,1.69554640113866,0.256071529093212,6.62137804676235,3.55865549963457e-11,7.73525803729233e-10,"S000000489","S000000489",NA
"S000000495",186.636183854349,-1.11153974275111,0.161019948142699,-6.90311825070296,5.08732466643647e-12,1.27098679736988e-10,"S000000495","S000000495","CTP1"
"S000000502",1138.63854168597,-1.2223872125533,0.311878827982562,-3.919429928798,8.87586612324904e-05,0.000464305733519396,"S000000502","S000000502","MAL31"
"S000000510",214.691840785428,1.00502038730491,0.167322612347473,6.00648276526919,1.89591118808591e-09,2.94440823759634e-08,"S000000510","S000000510","PGS1"
"S000000520",420.893794435397,1.30698487622222,0.139122582682546,9.39448399405105,5.74989641182188e-21,5.16718302919097e-19,"S000000520","S000000520","BUD3"
"S000000524",243.782132719794,2.62308429068128,0.331517681945621,7.91235108573047,2.52572902370809e-15,1.02752800349638e-13,"S000000524","S000000524",NA
"S000000527",48.2018494505243,-1.22571786195046,0.317289380276504,-3.86309135490859,0.000111961113319873,0.000571401899004711,"S000000527","S000000527",NA
"S000000530",2366.89770501126,2.49902496584113,0.396831408291899,6.2974475145448,3.02586764571596e-10,5.5376137066431e-09,"S000000530","S000000530","AGP1"
"S000007548",71.8940987274608,1.57034044578913,0.275941844480531,5.6908384038142,1.26417104571388e-08,1.65468997092245e-07,"S000007548","S000007548","HBN1"
"S000000535",3407.81766094245,2.17882992085856,0.240913862740872,9.04402053111455,1.51012892598532e-19,1.12252916831576e-17,"S000000535","S000000535","HIS4"
"S000000537",398.337529544753,1.07093916762745,0.237763152794667,4.5042268115965,6.66150305298412e-06,4.5474954514759e-05,"S000000537","S000000537","STE50"
"S000000551",38.7196922687213,2.3805088607821,0.430122749674478,5.53448721925007,3.12140189756793e-08,3.67069547368291e-07,"S000000551","S000000551",NA
"S000000552",132.270823292984,1.13631651979355,0.257480922978472,4.41320664322987,1.01850696163987e-05,6.63563890453193e-05,"S000000552","S000000552","POF1"
"S000087203",165.793485513014,-4.97249601213381,0.311553332888946,-15.9603364407155,2.41426462588641e-57,2.42271455207701e-54,"S000087203","S000087203",NA
"S000000554",369.90946437454,-1.48382359971867,0.366604048656812,-4.04748285010818,5.17713738944745e-05,0.000286240075499202,"S000000554","S000000554",NA
"S000000557",1199.72533639383,-1.12059875115944,0.239678912165203,-4.67541654389286,2.9335756037604e-06,2.19144649010439e-05,"S000000557","S000000557","PBN1"
"S000000569",1665.11552095031,-2.94314041631856,0.70335294290077,-4.18444316758021,2.85865951363687e-05,0.000167758176721321,"S000000569","S000000569","CHA1"
"S000000595",383.60668786948,1.04795303699887,0.185446700303256,5.65096620907887,1.59548456603583e-08,2.02968154637738e-07,"S000000595","S000000595","CDC10"
"S000000598",20995.8620395735,2.22626523170993,0.502728599148738,4.42836400292251,9.4950559020287e-06,6.24327744792642e-05,"S000000598","S000000598","CIT2"
"S000000599",73.1620728788581,-1.66374560444186,0.392362563075141,-4.24032708778904,2.23194312096571e-05,0.000135060598304869,"S000000599","S000000599",NA
"S000000601",2070.0493060636,-1.74237603849462,0.303113122618927,-5.74826989818295,9.01612380663514e-09,1.21445372348434e-07,"S000000601","S000000601","SAT4"
"S000000602",1849.01011828655,-1.23466268447974,0.29918073186104,-4.12681216734639,3.67826586206784e-05,0.000209723851851425,"S000000602","S000000602","RVS161"
"S000000603",21816.2599230973,-4.43021557830716,0.917005813276421,-4.83117502001235,1.35729622161797e-06,1.09109219630999e-05,"S000000603","S000000603","ADY2"
"S000000605",27202.2186352406,1.19383914767036,0.371140246706706,3.21667929647575,0.00129683473167413,0.00487731314695186,"S000000605","S000000605","PGK1"
"S000000608",103.668499046184,1.09405111924949,0.310418915179975,3.52443445211828,0.000424387798991389,0.00185565645441333,"S000000608","S000000608","CTO1"
"S000000615",47397.5700564487,-1.59803520255466,0.601359329616231,-2.65737159773421,0.00787525839073634,0.023141498667947,"S000000615","S000000615","HSP30"
"S000000638",779.436474675221,1.13453463975256,0.140611877699299,8.06855479292285,7.11351435816542e-16,3.08132877341827e-14,"S000000638","S000000638","TAF2"
"S000000643",342.080999086749,-1.02830254495326,0.171750418726156,-5.98719090515183,2.1349614475805e-09,3.27089131701836e-08,"S000000643","S000000643","BUD23"
"S000000644",614.943687360749,-1.50833632084072,0.274709616045705,-5.49065716210592,4.00440983236861e-08,4.59248601917931e-07,"S000000644","S000000644","ARE1"
"S000000646",25.7985015467424,-1.52251514681027,0.316634995028862,-4.80842348670742,1.52125232560471e-06,1.20837206496913e-05,"S000000646","S000000646",NA
"S000000661",309.915639580644,-1.04943073817682,0.363347926124384,-2.88822547955749,0.00387422042098456,0.012554726132803,"S000000661","S000000661","HCM1"
"S000000672",1076.19542861309,-1.31966583067492,0.208667184518656,-6.32426144877101,2.5444659854351e-10,4.68508553464977e-09,"S000000672","S000000672","FUB1"
"S000000677",385.331721777968,1.11128625063436,0.14983175233022,7.41689417197203,1.19898673089458e-13,3.81962915699272e-12,"S000000677","S000000677","SRB8"
"S000000678",1045.30978776104,-1.45699530900938,0.342205235233138,-4.257665164055,2.06573035483579e-05,0.00012627170016717,"S000000678","S000000678","AHC2"
"S000000679",1176.4215277887,-1.6196160053908,0.270106713973269,-5.99620787490342,2.0197844269847e-09,3.11823641919869e-08,"S000000679","S000000679","TRX3"
"S000000687",1044.69023647816,-1.23695827152676,0.420640161467994,-2.94065661065242,0.00327517390624457,0.0108172364725719,"S000000687","S000000687","KIN82"
"S000000695",508.755548051283,4.31040432376062,0.305320982219164,14.1176158036415,2.95831699771105e-45,1.78120266432182e-42,"S000000695","S000000695","GIT1"
"S000000703",181.718444207986,1.57517654817067,0.20027967125082,7.8648848299636,3.6943717820848e-15,1.45384395424396e-13,"S000000703","S000000703","RDS1"
"S000002161",411.818834849699,-1.56186855811568,0.287156807142026,-5.43907899541171,5.35567063258949e-08,5.97157275533728e-07,"S000002161","S000002161","MCD1"
"S000002171",910.244364243331,-1.10548622455015,0.221211605542061,-4.99741513037371,5.81038969978585e-07,5.10720531130082e-06,"S000002171","S000002171","SLX5"
"S000002179",661.817720920949,2.81709207318007,0.26265836855061,10.7253086536904,7.74281360393183e-27,1.19537130023778e-24,"S000002179","S000002179","GPM2"
"S000002180",3250.96278227786,1.66065401940962,0.127627369323723,13.0117390040174,1.04926777701791e-38,4.21176085694989e-36,"S000002180","S000002180","GPD1"
"S000002181",476.524907116394,2.22356474363313,0.214975670062036,10.343332075632,4.48660600721042e-25,6.4318701831938e-23,"S000002181","S000002181",NA
"S000002182",351.878765842348,-2.52929755755505,0.183448776752189,-13.7874866343303,3.03138406869342e-43,1.52099695646692e-40,"S000002182","S000002182","DIA3"
"S000002183",2108.57814713008,-1.76418904540492,0.404852284997515,-4.3576116790739,1.3148940886325e-05,8.42231628474069e-05,"S000002183","S000002183","RTK1"
"S000002195",95.3811098895637,1.69783823699635,0.384158078661576,4.4196343414453,9.88680454984185e-06,6.46345821874026e-05,"S000002195","S000002195","BSC1"
"S000002197",291.680502861709,1.63500233833816,0.191350180059543,8.54455604812808,1.29031330498566e-17,6.87520036222888e-16,"S000002197","S000002197","PRM7"
"S000002204",1525.48312675554,-1.11779727751201,0.335220493097601,-3.33451355310358,0.000854487362427312,0.00342991227278323,"S000002204","S000002204","NPC2"
"S000002206",5493.4399795167,1.16462720838093,0.342909653976764,3.39630918778346,0.000683011599482034,0.00281672112361735,"S000002206","S000002206","STP4"
"S000002207",391.802080710258,1.25256974803627,0.335775126768595,3.73038277162054,0.000191189085993784,0.000902862342563587,"S000002207","S000002207","KNH1"
"S000002213",5788.17778196753,-1.37262356375716,0.225078403329483,-6.0984241200069,1.07119224618906e-09,1.75836894427489e-08,"S000002213","S000002213","PSA1"
"S000002217",80.171324544507,1.66448736463599,0.246476973659428,6.75311506760023,1.44704084352982e-11,3.30023974200494e-10,"S000002217","S000002217","RAD59"
"S000002223",1316.36130776471,-1.33531279425087,0.189825322238525,-7.03442922421584,2.00078328313198e-12,5.35409606566117e-11,"S000002223","S000002223","PEX19"
"S000002228",3769.4101544161,-2.55374383455469,0.411278211101362,-6.2092855046126,5.32260447839272e-10,9.23556241049065e-09,"S000002228","S000002228","BDF2"
"S000002237",952.556673793306,-1.44999816835387,0.347441055444625,-4.17336450494686,3.00134183650184e-05,0.000175107356565674,"S000002237","S000002237","MRK1"
"S000002272",25.4366621241982,-2.04892993294721,0.576715760825271,-3.55275522558154,0.00038121900854205,0.00168525671837862,"S000002272","S000002272",NA
"S000002273",1201.81651969225,-1.33872017548992,0.176615630946654,-7.57985104893841,3.45951905398104e-14,1.17682283751524e-12,"S000002273","S000002273","IWR1"
"S000002275",282.366586049054,1.08496301776361,0.20836293041482,5.20708273589552,1.91832574739816e-07,1.89337196257449e-06,"S000002275","S000002275","CYK3"
"S000002279",191.578449883699,1.03986893750829,0.234129882050634,4.44141913198162,8.93675322124444e-06,5.94565648012296e-05,"S000002279","S000002279",NA
"S000002287",432.739131121519,-1.22231888182126,0.221785461622251,-5.51126693733935,3.56259938127937e-08,4.13302714348421e-07,"S000002287","S000002287",NA
"S000002308",1241.87029709027,-1.08128398997489,0.222193858593766,-4.86639908419693,1.13649912676794e-06,9.32269924014953e-06,"S000002308","S000002308","ATG9"
"S000002312",896.391251372588,-1.16264028974573,0.30287954619853,-3.83862266151061,0.000123726401435999,0.00062496364349509,"S000002312","S000002312","SAS10"
"S000002318",404.649656451483,-1.14058978333434,0.217258638848629,-5.24991682438473,1.52167902949595e-07,1.53983688010002e-06,"S000002318","S000002318","STE7"
"S000002319",873.066560953068,-1.01660916791297,0.30803955813261,-3.30025524668272,0.000965969295006892,0.003784723136095,"S000002319","S000002319","DHH1"
"S000028520",15.3319823730834,1.27264377682446,0.537810161965951,2.3663438641106,0.0179647500629872,0.0463038356717663,"S000028520","S000028520","MHF2"
"S000002328",1116.81966285697,-2.22149085044155,0.254990514094415,-8.71205291040356,2.98420323775701e-18,1.74445511597427e-16,"S000002328","S000002328","UGX2"
"S000002363",11641.7220091273,-1.52502595495322,0.217845285765813,-7.00050014666206,2.55050366479941e-12,6.64787124058755e-11,"S000002363","S000002363","RTN2"
"S000002369",159.836302920568,-1.38368963457004,0.363056034296325,-3.81122885686753,0.000138277673251735,0.000684266560995464,"S000002369","S000002369","UGA4"
"S000002377",4487.48799916968,-2.05035003975817,0.462473413466948,-4.43344412900981,9.27395483755975e-06,6.12264057861264e-05,"S000002377","S000002377",NA
"S000002386",736.435607752861,-1.96533027899302,0.3152501563566,-6.23419287624365,4.54113299660163e-10,8.00524815612171e-09,"S000002386","S000002386","HO"
"S000002392",628.391201035806,-1.54551064969584,0.358508836629477,-4.31094157741263,1.62560854771139e-05,0.000101744169082851,"S000002392","S000002392","MFG1"
"S000002393",5005.07561246588,-1.39004700341776,0.484911080653029,-2.86660185522218,0.00414904622905176,0.013330526865059,"S000002393","S000002393","GYP7"
"S000002403",84.8983955021086,1.93996382549986,0.276617348627057,7.01316759461597,2.3298208567561e-12,6.15256639409145e-11,"S000002403","S000002403","THI13"
